country,variant,freq,year,netnumberofmigrants
834,Estimates,5yearly,1950,0
834,Estimates,5yearly,1955,0
834,Estimates,5yearly,1960,26.997
834,Estimates,5yearly,1965,36.024
834,Estimates,5yearly,1970,118.989
834,Estimates,5yearly,1975,-22.25
834,Estimates,5yearly,1980,37.181
834,Estimates,5yearly,1985,68.208
834,Estimates,5yearly,1990,591.285
834,Estimates,5yearly,1995,-205.874
834,Estimates,5yearly,2000,-295.952
834,Estimates,5yearly,2005,-265.317
834,Estimates,5yearly,2010,-199.999
834,Medium_variant,5yearly,2015,-199.999
834,Medium_variant,5yearly,2020,-199.999
834,Medium_variant,5yearly,2025,-199.999
834,Medium_variant,5yearly,2030,-199.999
834,Medium_variant,5yearly,2035,-199.999
834,Medium_variant,5yearly,2040,-199.999
834,Medium_variant,5yearly,2045,-199.999
834,Medium_variant,5yearly,2050,-190
834,Medium_variant,5yearly,2055,-180
834,Medium_variant,5yearly,2060,-170.001
834,Medium_variant,5yearly,2065,-160
834,Medium_variant,5yearly,2070,-150
834,Medium_variant,5yearly,2075,-139.999
834,Medium_variant,5yearly,2080,-130.003
834,Medium_variant,5yearly,2085,-120
834,Medium_variant,5yearly,2090,-110
834,Medium_variant,5yearly,2095,-99.998
