country,variant,freq,year,netnumberofmigrants
499,estimates,5yearly,1950,9.999
499,estimates,5yearly,1955,-2.001
499,estimates,5yearly,1960,-2.001
499,estimates,5yearly,1965,-53.773
499,estimates,5yearly,1970,-2.001
499,estimates,5yearly,1975,-7.401
499,estimates,5yearly,1980,-2.001
499,estimates,5yearly,1985,-29.965
499,estimates,5yearly,1990,-20.249
499,estimates,5yearly,1995,-21.588
499,estimates,5yearly,2000,-7.999
499,estimates,5yearly,2005,-0.683
499,estimates,5yearly,2010,-3.112
499,medium_variant,5yearly,2015,-2.4
499,medium_variant,5yearly,2020,-2.4
499,medium_variant,5yearly,2025,-2.4
499,medium_variant,5yearly,2030,-2.4
499,medium_variant,5yearly,2035,-2.4
499,medium_variant,5yearly,2040,-2.4
499,medium_variant,5yearly,2045,-2.4
499,medium_variant,5yearly,2050,-2.282
499,medium_variant,5yearly,2055,-2.164
499,medium_variant,5yearly,2060,-2.04
499,medium_variant,5yearly,2065,-1.92
499,medium_variant,5yearly,2070,-1.805
499,medium_variant,5yearly,2075,-1.68
499,medium_variant,5yearly,2080,-1.562
499,medium_variant,5yearly,2085,-1.438
499,medium_variant,5yearly,2090,-1.322
499,medium_variant,5yearly,2095,-1.207
499,estimates,5yearly,Regi,Montenegro
499,medium_variant,5yearly,Regi,Montenegro
