country,variant,freq,year,netnumberofmigrants
250,estimates,5yearly,1950,298.328
250,estimates,5yearly,1955,930.036
250,estimates,5yearly,1960,1466.682
250,estimates,5yearly,1965,416.217
250,estimates,5yearly,1970,805.181
250,estimates,5yearly,1975,146.855
250,estimates,5yearly,1980,268.131
250,estimates,5yearly,1985,481.869
250,estimates,5yearly,1990,303.416
250,estimates,5yearly,1995,188.966
250,estimates,5yearly,2000,739.395
250,estimates,5yearly,2005,480.787
250,estimates,5yearly,2010,331.555
250,mediumvariant,5yearly,2015,400.002
250,mediumvariant,5yearly,2020,400.002
250,mediumvariant,5yearly,2025,400.002
250,mediumvariant,5yearly,2030,400.002
250,mediumvariant,5yearly,2035,400.002
250,mediumvariant,5yearly,2040,400.002
250,mediumvariant,5yearly,2045,400.002
250,mediumvariant,5yearly,2050,380
250,mediumvariant,5yearly,2055,360.001
250,mediumvariant,5yearly,2060,340
250,mediumvariant,5yearly,2065,320.002
250,mediumvariant,5yearly,2070,299.997
250,mediumvariant,5yearly,2075,280.001
250,mediumvariant,5yearly,2080,260
250,mediumvariant,5yearly,2085,240.002
250,mediumvariant,5yearly,2090,219.999
250,mediumvariant,5yearly,2095,200
