country,variant,freq,year,netnumberofmigrants
104,estimates,5yearly,1950,0
104,estimates,5yearly,1955,0
104,estimates,5yearly,1960,0
104,estimates,5yearly,1965,0
104,estimates,5yearly,1970,0
104,estimates,5yearly,1975,0
104,estimates,5yearly,1980,-54.656
104,estimates,5yearly,1985,-200
104,estimates,5yearly,1990,-699.993
104,estimates,5yearly,1995,-537.998
104,estimates,5yearly,2000,-1247.687
104,estimates,5yearly,2005,-1466.799
104,estimates,5yearly,2010,-474.278
104,medium_variant,5yearly,2015,-99.998
104,medium_variant,5yearly,2020,-100
104,medium_variant,5yearly,2025,-100
104,medium_variant,5yearly,2030,-100
104,medium_variant,5yearly,2035,-100
104,medium_variant,5yearly,2040,-100
104,medium_variant,5yearly,2045,-100
104,medium_variant,5yearly,2050,-95.002
104,medium_variant,5yearly,2055,-90.004
104,medium_variant,5yearly,2060,-85.002
104,medium_variant,5yearly,2065,-80
104,medium_variant,5yearly,2070,-74.998
104,medium_variant,5yearly,2075,-70
104,medium_variant,5yearly,2080,-65.001
104,medium_variant,5yearly,2085,-59.996
104,medium_variant,5yearly,2090,-55.001
104,medium_variant,5yearly,2095,-50
