country,variant,freq,year,netnumberofmigrants
348,estimates,5yearly,1950,24.754
348,estimates,5yearly,1955,-174.316
348,estimates,5yearly,1960,21.715
348,estimates,5yearly,1965,15.731
348,estimates,5yearly,1970,-24.419
348,estimates,5yearly,1975,13.04
348,estimates,5yearly,1980,-115.8
348,estimates,5yearly,1985,-91.554
348,estimates,5yearly,1990,99.98
348,estimates,5yearly,1995,78.562
348,estimates,5yearly,2000,61.589
348,estimates,5yearly,2005,25.15
348,estimates,5yearly,2010,29.999
348,medium_variant,5yearly,2015,29.999
348,medium_variant,5yearly,2020,29.999
348,medium_variant,5yearly,2025,29.999
348,medium_variant,5yearly,2030,29.999
348,medium_variant,5yearly,2035,29.999
348,medium_variant,5yearly,2040,29.999
348,medium_variant,5yearly,2045,29.999
348,medium_variant,5yearly,2050,28.5
348,medium_variant,5yearly,2055,27.002
348,medium_variant,5yearly,2060,25.498
348,medium_variant,5yearly,2065,24.002
348,medium_variant,5yearly,2070,22.501
348,medium_variant,5yearly,2075,20.998
348,medium_variant,5yearly,2080,19.501
348,medium_variant,5yearly,2085,18.002
348,medium_variant,5yearly,2090,16.5
348,medium_variant,5yearly,2095,14.998
