country,variant,freq,year,netnumberofmigrants
688,estimates,5yearly,1950,35.206
688,estimates,5yearly,1955,-50.057
688,estimates,5yearly,1960,-88.14
688,estimates,5yearly,1965,-89.744
688,estimates,5yearly,1970,-20.651
688,estimates,5yearly,1975,7.68
688,estimates,5yearly,1980,-10.36
688,estimates,5yearly,1985,-27.488
688,estimates,5yearly,1990,178.348
688,estimates,5yearly,1995,-495.902
688,estimates,5yearly,2000,-276.331
688,estimates,5yearly,2005,-116.385
688,estimates,5yearly,2010,-99.999
688,medium_variant,5yearly,2015,-50
688,medium_variant,5yearly,2020,-50
688,medium_variant,5yearly,2025,-50
688,medium_variant,5yearly,2030,-50
688,medium_variant,5yearly,2035,-50
688,medium_variant,5yearly,2040,-50
688,medium_variant,5yearly,2045,-50
688,medium_variant,5yearly,2050,-47.5
688,medium_variant,5yearly,2055,-45.002
688,medium_variant,5yearly,2060,-42.5
688,medium_variant,5yearly,2065,-40.002
688,medium_variant,5yearly,2070,-37.502
688,medium_variant,5yearly,2075,-35.002
688,medium_variant,5yearly,2080,-32.502
688,medium_variant,5yearly,2085,-30
688,medium_variant,5yearly,2090,-27.504
688,medium_variant,5yearly,2095,-25.011
