country,variant,freq,year,netnumberofmigrants
418,estimates,5yearly,1950,-0.01
418,estimates,5yearly,1955,0.046
418,estimates,5yearly,1960,0.076
418,estimates,5yearly,1965,0.03
418,estimates,5yearly,1970,0.046
418,estimates,5yearly,1975,-198.756
418,estimates,5yearly,1980,-35.11
418,estimates,5yearly,1985,0.138
418,estimates,5yearly,1990,-60.567
418,estimates,5yearly,1995,-134.746
418,estimates,5yearly,2000,-148.1
418,estimates,5yearly,2005,-110.258
418,estimates,5yearly,2010,-177.488
418,medium_variant,5yearly,2015,-73.518
418,medium_variant,5yearly,2020,-73.518
418,medium_variant,5yearly,2025,-73.518
418,medium_variant,5yearly,2030,-73.518
418,medium_variant,5yearly,2035,-73.518
418,medium_variant,5yearly,2040,-73.518
418,medium_variant,5yearly,2045,-73.518
418,medium_variant,5yearly,2050,-69.842
418,medium_variant,5yearly,2055,-66.168
418,medium_variant,5yearly,2060,-62.49
418,medium_variant,5yearly,2065,-58.816
418,medium_variant,5yearly,2070,-55.138
418,medium_variant,5yearly,2075,-51.462
418,medium_variant,5yearly,2080,-47.788
418,medium_variant,5yearly,2085,-44.112
418,medium_variant,5yearly,2090,-40.436
418,medium_variant,5yearly,2095,-36.76
