country,variant,freq,year,netnumberofmigrants
686,estimates,5yearly,1950,33.033
686,estimates,5yearly,1955,44.046
686,estimates,5yearly,1960,50.002
686,estimates,5yearly,1965,86.522
686,estimates,5yearly,1970,65.586
686,estimates,5yearly,1975,-134.783
686,estimates,5yearly,1980,-85.108
686,estimates,5yearly,1985,-60.291
686,estimates,5yearly,1990,-70.008
686,estimates,5yearly,1995,-209.864
686,estimates,5yearly,2000,-151.131
686,estimates,5yearly,2005,-166.051
686,estimates,5yearly,2010,-99.996
686,mediumvariant,5yearly,2015,-99.996
686,mediumvariant,5yearly,2020,-99.996
686,mediumvariant,5yearly,2025,-99.996
686,mediumvariant,5yearly,2030,-99.996
686,mediumvariant,5yearly,2035,-99.996
686,mediumvariant,5yearly,2040,-99.996
686,mediumvariant,5yearly,2045,-99.996
686,mediumvariant,5yearly,2050,-94.998
686,mediumvariant,5yearly,2055,-89.998
686,mediumvariant,5yearly,2060,-84.999
686,mediumvariant,5yearly,2065,-80.003
686,mediumvariant,5yearly,2070,-75.003
686,mediumvariant,5yearly,2075,-69.995
686,mediumvariant,5yearly,2080,-64.998
686,mediumvariant,5yearly,2085,-59.998
686,mediumvariant,5yearly,2090,-54.999
686,mediumvariant,5yearly,2095,-50.001
