country,variant,freq,year,netnumberofmigrants
862,estimates,5yearly,1950,243.547
862,estimates,5yearly,1955,79.805
862,estimates,5yearly,1960,18.874
862,estimates,5yearly,1965,3.172
862,estimates,5yearly,1970,0.892
862,estimates,5yearly,1975,1.094
862,estimates,5yearly,1980,1.373
862,estimates,5yearly,1985,0.891
862,estimates,5yearly,1990,-0.572
862,estimates,5yearly,1995,-2.061
862,estimates,5yearly,2000,-7.648
862,estimates,5yearly,2005,-28.395
862,estimates,5yearly,2010,-69.121
862,medium_variant,5yearly,2015,-60.493
862,medium_variant,5yearly,2020,-48.401
862,medium_variant,5yearly,2025,-30
862,medium_variant,5yearly,2030,-30.003
862,medium_variant,5yearly,2035,-30
862,medium_variant,5yearly,2040,-30.001
862,medium_variant,5yearly,2045,-30.002
862,medium_variant,5yearly,2050,-28.501
862,medium_variant,5yearly,2055,-26.998
862,medium_variant,5yearly,2060,-25.501
862,medium_variant,5yearly,2065,-24.002
862,medium_variant,5yearly,2070,-22.5
862,medium_variant,5yearly,2075,-21.001
862,medium_variant,5yearly,2080,-19.498
862,medium_variant,5yearly,2085,-18.001
862,medium_variant,5yearly,2090,-16.502
862,medium_variant,5yearly,2095,-15.001
