country,variant,freq,year,netnumberofmigrants
484,estimates,5yearly,1950,-200.001
484,estimates,5yearly,1955,-289.999
484,estimates,5yearly,1960,-411.004
484,estimates,5yearly,1965,-620.001
484,estimates,5yearly,1970,-899.999
484,estimates,5yearly,1975,-1186.998
484,estimates,5yearly,1980,-1519.0
484,estimates,5yearly,1985,-1785.998
484,estimates,5yearly,1990,-1302.868
484,estimates,5yearly,1995,-2354.719
484,estimates,5yearly,2000,-2911.437
484,estimates,5yearly,2005,-246.002
484,estimates,5yearly,2010,-300.0
484,medium_variant,5yearly,2015,-300.0
484,medium_variant,5yearly,2020,-274.999
484,medium_variant,5yearly,2025,-249.999
484,medium_variant,5yearly,2030,-249.999
484,medium_variant,5yearly,2035,-249.999
484,medium_variant,5yearly,2040,-249.999
484,medium_variant,5yearly,2045,-249.999
484,medium_variant,5yearly,2050,-237.5
484,medium_variant,5yearly,2055,-224.998
484,medium_variant,5yearly,2060,-212.5
484,medium_variant,5yearly,2065,-200.002
484,medium_variant,5yearly,2070,-187.499
484,medium_variant,5yearly,2075,-175.0
484,medium_variant,5yearly,2080,-162.502
484,medium_variant,5yearly,2085,-150.003
484,medium_variant,5yearly,2090,-137.497
484,medium_variant,5yearly,2095,-125.0
484,estimates,5yearly,Regi,Mexico
484,medium_variant,5yearly,Regi,Mexico
