country,variant,freq,year,netnumberofmigrants
706,estimates,5yearly,1950,0
706,estimates,5yearly,1955,-1.328
706,estimates,5yearly,1960,-1.328
706,estimates,5yearly,1965,1.91
706,estimates,5yearly,1970,0
706,estimates,5yearly,1975,1870.372
706,estimates,5yearly,1980,-400.89
706,estimates,5yearly,1985,-399.7
706,estimates,5yearly,1990,-806.214
706,estimates,5yearly,1995,-101.684
706,estimates,5yearly,2000,-183.096
706,estimates,5yearly,2005,-186.25
706,estimates,5yearly,2010,-226.869
706,medium_variant,5yearly,2015,-199.788
706,medium_variant,5yearly,2020,-149.837
706,medium_variant,5yearly,2025,-149.837
706,medium_variant,5yearly,2030,-149.837
706,medium_variant,5yearly,2035,-149.837
706,medium_variant,5yearly,2040,-149.837
706,medium_variant,5yearly,2045,-149.837
706,medium_variant,5yearly,2050,-142.345
706,medium_variant,5yearly,2055,-134.857
706,medium_variant,5yearly,2060,-127.363
706,medium_variant,5yearly,2065,-119.868
706,medium_variant,5yearly,2070,-112.376
706,medium_variant,5yearly,2075,-104.888
706,medium_variant,5yearly,2080,-97.395
706,medium_variant,5yearly,2085,-89.902
706,medium_variant,5yearly,2090,-82.411
706,medium_variant,5yearly,2095,-74.918
