country,variant,freq,year,netnumberofmigrants
662,estimates,5yearly,1950,-9.113
662,estimates,5yearly,1955,-12.441
662,estimates,5yearly,1960,-9.372
662,estimates,5yearly,1965,-7.697
662,estimates,5yearly,1970,-9.649
662,estimates,5yearly,1975,-8.932
662,estimates,5yearly,1980,-8.141
662,estimates,5yearly,1985,-4.262
662,estimates,5yearly,1990,-4.806
662,estimates,5yearly,1995,-0.948
662,estimates,5yearly,2000,-0.227
662,estimates,5yearly,2005,2.85
662,estimates,5yearly,2010,0.04
662,medium_variant,5yearly,2015,0.04
662,medium_variant,5yearly,2020,0.04
662,medium_variant,5yearly,2025,0.04
662,medium_variant,5yearly,2030,0.04
662,medium_variant,5yearly,2035,0.04
662,medium_variant,5yearly,2040,0.04
662,medium_variant,5yearly,2045,0.04
662,medium_variant,5yearly,2050,0.044
662,medium_variant,5yearly,2055,0.036
662,medium_variant,5yearly,2060,0.04
662,medium_variant,5yearly,2065,0.032
662,medium_variant,5yearly,2070,0.036
662,medium_variant,5yearly,2075,0.028
662,medium_variant,5yearly,2080,0.032
662,medium_variant,5yearly,2085,0.024
662,medium_variant,5yearly,2090,0.028
662,medium_variant,5yearly,2095,0.02
