country,variant,freq,year,netnumberofmigrants
152,estimates,5yearly,1950,-58.248
152,estimates,5yearly,1955,-62.554
152,estimates,5yearly,1960,-44.994
152,estimates,5yearly,1965,-40.584
152,estimates,5yearly,1970,-62.525
152,estimates,5yearly,1975,-76.611
152,estimates,5yearly,1980,-63.513
152,estimates,5yearly,1985,-20.953
152,estimates,5yearly,1990,13.65
152,estimates,5yearly,1995,23.454
152,estimates,5yearly,2000,37.362
152,estimates,5yearly,2005,59.383
152,estimates,5yearly,2010,80.82
152,medium_variant,5yearly,2015,85.285
152,medium_variant,5yearly,2020,76.549
152,medium_variant,5yearly,2025,75.667
152,medium_variant,5yearly,2030,58.266
152,medium_variant,5yearly,2035,58.266
152,medium_variant,5yearly,2040,58.266
152,medium_variant,5yearly,2045,58.266
152,medium_variant,5yearly,2050,55.352
152,medium_variant,5yearly,2055,52.44
152,medium_variant,5yearly,2060,49.526
152,medium_variant,5yearly,2065,46.617
152,medium_variant,5yearly,2070,43.701
152,medium_variant,5yearly,2075,40.786
152,medium_variant,5yearly,2080,37.873
152,medium_variant,5yearly,2085,34.962
152,medium_variant,5yearly,2090,32.05
152,medium_variant,5yearly,2095,29.137
