country,variant,freq,year,netnumberofmigrants
116,estimates,5yearly,1950,0
116,estimates,5yearly,1955,0
116,estimates,5yearly,1960,0
116,estimates,5yearly,1965,-225.001
116,estimates,5yearly,1970,-125
116,estimates,5yearly,1975,-84.999
116,estimates,5yearly,1980,-88.854
116,estimates,5yearly,1985,-78.022
116,estimates,5yearly,1990,409.414
116,estimates,5yearly,1995,348.495
116,estimates,5yearly,2000,-35.156
116,estimates,5yearly,2005,-295.987
116,estimates,5yearly,2010,-149.999
116,mediumvariant,5yearly,2015,-149.999
116,mediumvariant,5yearly,2020,-149.999
116,mediumvariant,5yearly,2025,-149.999
116,mediumvariant,5yearly,2030,-149.999
116,mediumvariant,5yearly,2035,-149.999
116,mediumvariant,5yearly,2040,-149.999
116,mediumvariant,5yearly,2045,-149.999
116,mediumvariant,5yearly,2050,-142.497
116,mediumvariant,5yearly,2055,-135
116,mediumvariant,5yearly,2060,-127.5
116,mediumvariant,5yearly,2065,-120.001
116,mediumvariant,5yearly,2070,-112.501
116,mediumvariant,5yearly,2075,-105
116,mediumvariant,5yearly,2080,-97.501
116,mediumvariant,5yearly,2085,-90
116,mediumvariant,5yearly,2090,-82.501
116,mediumvariant,5yearly,2095,-75
