country,variant,freq,year,netnumberofmigrants
44,estimates,5yearly,1950,-0.227
44,estimates,5yearly,1955,8.483
44,estimates,5yearly,1960,14.357
44,estimates,5yearly,1965,14.08
44,estimates,5yearly,1970,0.887
44,estimates,5yearly,1975,2.791
44,estimates,5yearly,1980,0.18
44,estimates,5yearly,1985,-1.099
44,estimates,5yearly,1990,-0.395
44,estimates,5yearly,1995,-3.097
44,estimates,5yearly,2000,15.483
44,estimates,5yearly,2005,14.363
44,estimates,5yearly,2010,9.672
44,medium_variant,5yearly,2015,5.372
44,medium_variant,5yearly,2020,5.372
44,medium_variant,5yearly,2025,5.372
44,medium_variant,5yearly,2030,5.372
44,medium_variant,5yearly,2035,5.372
44,medium_variant,5yearly,2040,5.372
44,medium_variant,5yearly,2045,5.372
44,medium_variant,5yearly,2050,5.082
44,medium_variant,5yearly,2055,4.798
44,medium_variant,5yearly,2060,4.51
44,medium_variant,5yearly,2065,4.22
44,medium_variant,5yearly,2070,3.94
44,medium_variant,5yearly,2075,3.654
44,medium_variant,5yearly,2080,3.364
44,medium_variant,5yearly,2085,3.074
44,medium_variant,5yearly,2090,2.786
44,medium_variant,5yearly,2095,2.5
