country,variant,freq,year,netnumberofmigrants
392,estimates,5yearly,1950,0
392,estimates,5yearly,1955,-99.999
392,estimates,5yearly,1960,-151.351
392,estimates,5yearly,1965,819.22
392,estimates,5yearly,1970,727.596
392,estimates,5yearly,1975,205.006
392,estimates,5yearly,1980,50.002
392,estimates,5yearly,1985,-298.339
392,estimates,5yearly,1990,46.286
392,estimates,5yearly,1995,-100.333
392,estimates,5yearly,2000,164.199
392,estimates,5yearly,2005,277.58
392,estimates,5yearly,2010,358.133
392,medium_variant,5yearly,2015,250
392,medium_variant,5yearly,2020,250
392,medium_variant,5yearly,2025,250
392,medium_variant,5yearly,2030,250
392,medium_variant,5yearly,2035,250
392,medium_variant,5yearly,2040,250
392,medium_variant,5yearly,2045,250
392,medium_variant,5yearly,2050,237.5
392,medium_variant,5yearly,2055,225
392,medium_variant,5yearly,2060,212.5
392,medium_variant,5yearly,2065,200
392,medium_variant,5yearly,2070,187.5
392,medium_variant,5yearly,2075,175
392,medium_variant,5yearly,2080,162.5
392,medium_variant,5yearly,2085,150
392,medium_variant,5yearly,2090,137.5
392,medium_variant,5yearly,2095,125.012
