country,variant,freq,year,netnumberofmigrants
604,estimates,5yearly,1950,-16.5
604,estimates,5yearly,1955,-22.001
604,estimates,5yearly,1960,-30
604,estimates,5yearly,1965,-50.003
604,estimates,5yearly,1970,-87.999
604,estimates,5yearly,1975,-98.998
604,estimates,5yearly,1980,-117.998
604,estimates,5yearly,1985,-185.001
604,estimates,5yearly,1990,-293.999
604,estimates,5yearly,1995,-540.001
604,estimates,5yearly,2000,-634.999
604,estimates,5yearly,2005,-489.999
604,estimates,5yearly,2010,-240
604,mediumvariant,5yearly,2015,-179.54
604,mediumvariant,5yearly,2020,-128.859
604,mediumvariant,5yearly,2025,-89.445
604,mediumvariant,5yearly,2030,-89.445
604,mediumvariant,5yearly,2035,-89.445
604,mediumvariant,5yearly,2040,-89.445
604,mediumvariant,5yearly,2045,-89.445
604,mediumvariant,5yearly,2050,-84.972
604,mediumvariant,5yearly,2055,-80.5
604,mediumvariant,5yearly,2060,-76.03
604,mediumvariant,5yearly,2065,-71.556
604,mediumvariant,5yearly,2070,-67.08
604,mediumvariant,5yearly,2075,-62.612
604,mediumvariant,5yearly,2080,-58.138
604,mediumvariant,5yearly,2085,-53.668
604,mediumvariant,5yearly,2090,-49.192
604,mediumvariant,5yearly,2095,-44.715
