country,variant,freq,year,netnumberofmigrants
124,estimates,5yearly,1950,615.129
124,estimates,5yearly,1955,561.451
124,estimates,5yearly,1960,178.066
124,estimates,5yearly,1965,608.528
124,estimates,5yearly,1970,771.526
124,estimates,5yearly,1975,438.027
124,estimates,5yearly,1980,376.129
124,estimates,5yearly,1985,875.013
124,estimates,5yearly,1990,698.764
124,estimates,5yearly,1995,761.611
124,estimates,5yearly,2000,1026.702
124,estimates,5yearly,2005,1229.905
124,estimates,5yearly,2010,1145.721
124,medium_variant,5yearly,2015,1100
124,medium_variant,5yearly,2020,1100
124,medium_variant,5yearly,2025,1100
124,medium_variant,5yearly,2030,1100
124,medium_variant,5yearly,2035,1100
124,medium_variant,5yearly,2040,1100
124,medium_variant,5yearly,2045,1100
124,medium_variant,5yearly,2050,1045.002
124,medium_variant,5yearly,2055,990.002
124,medium_variant,5yearly,2060,935.001
124,medium_variant,5yearly,2065,880.001
124,medium_variant,5yearly,2070,825.003
124,medium_variant,5yearly,2075,770.003
124,medium_variant,5yearly,2080,715.003
124,medium_variant,5yearly,2085,660
124,medium_variant,5yearly,2090,605.001
124,medium_variant,5yearly,2095,550.008
