country,variant,freq,year,netnumberofmigrants
258,estimates,5yearly,1950,-1.286
258,estimates,5yearly,1955,-2.427
258,estimates,5yearly,1960,3.19
258,estimates,5yearly,1965,3.344
258,estimates,5yearly,1970,4.388
258,estimates,5yearly,1975,3.844
258,estimates,5yearly,1980,3.65
258,estimates,5yearly,1985,0.241
258,estimates,5yearly,1990,-4.324
258,estimates,5yearly,1995,3.483
258,estimates,5yearly,2000,0.077
258,estimates,5yearly,2005,-3.463
258,estimates,5yearly,2010,-0.5
258,medium_variant,5yearly,2015,-0.5
258,medium_variant,5yearly,2020,-5
258,medium_variant,5yearly,2025,-0.5
258,medium_variant,5yearly,2030,-0.5
258,medium_variant,5yearly,2035,-0.5
258,medium_variant,5yearly,2040,-0.5
258,medium_variant,5yearly,2045,-0.5
258,medium_variant,5yearly,2050,-0.479
258,medium_variant,5yearly,2055,-0.453
258,medium_variant,5yearly,2060,-0.428
258,medium_variant,5yearly,2065,-0.402
258,medium_variant,5yearly,2070,-0.378
258,medium_variant,5yearly,2075,-0.353
258,medium_variant,5yearly,2080,-0.326
258,medium_variant,5yearly,2085,-0.301
258,medium_variant,5yearly,2090,-0.278
258,medium_variant,5yearly,2095,-0.254
