country,variant,freq,year,netnumberofmigrants
174,estimates,5yearly,1950,0.0
174,estimates,5yearly,1955,-6.116
174,estimates,5yearly,1960,-8.491
174,estimates,5yearly,1965,-5.5
174,estimates,5yearly,1970,-5.5
174,estimates,5yearly,1975,10.0
174,estimates,5yearly,1980,-4.5
174,estimates,5yearly,1985,-4.5
174,estimates,5yearly,1990,-3.0
174,estimates,5yearly,1995,-6.0
174,estimates,5yearly,2000,-10.0
174,estimates,5yearly,2005,-10.0
174,estimates,5yearly,2010,-10.0
174,medium_variant,5yearly,2015,-10.0
174,medium_variant,5yearly,2020,-10.0
174,medium_variant,5yearly,2025,-10.0
174,medium_variant,5yearly,2030,-10.0
174,medium_variant,5yearly,2035,-10.0
174,medium_variant,5yearly,2040,-10.0
174,medium_variant,5yearly,2045,-10.0
174,medium_variant,5yearly,2050,-9.5
174,medium_variant,5yearly,2055,-9.0
174,medium_variant,5yearly,2060,-8.5
174,medium_variant,5yearly,2065,-8.0
174,medium_variant,5yearly,2070,-7.5
174,medium_variant,5yearly,2075,-7.0
174,medium_variant,5yearly,2080,-6.5
174,medium_variant,5yearly,2085,-6.0
174,medium_variant,5yearly,2090,-5.5
174,medium_variant,5yearly,2095,-5.0
174,estimates,5yearly,Regi,Comoros
174,medium_variant,5yearly,Regi,Comoros
