country,variant,freq,year,netnumberofmigrants
792,estimates,5yearly,1950,-18.998
792,estimates,5yearly,1955,-60.0
792,estimates,5yearly,1960,-149.998
792,estimates,5yearly,1965,-179.999
792,estimates,5yearly,1970,-239.999
792,estimates,5yearly,1975,-259.997
792,estimates,5yearly,1980,-69.997
792,estimates,5yearly,1985,-100.001
792,estimates,5yearly,1990,-119.998
792,estimates,5yearly,1995,-99.999
792,estimates,5yearly,2000,-39.997
792,estimates,5yearly,2005,-50.0
792,estimates,5yearly,2010,1627.172
792,medium_variant,5yearly,2015,1525.002
792,medium_variant,5yearly,2020,-1374.999
792,medium_variant,5yearly,2025,-949.998
792,medium_variant,5yearly,2030,-324.997
792,medium_variant,5yearly,2035,-300.0
792,medium_variant,5yearly,2040,-300.0
792,medium_variant,5yearly,2045,-300.0
792,medium_variant,5yearly,2050,-285.0
792,medium_variant,5yearly,2055,-270.0
792,medium_variant,5yearly,2060,-255.0
792,medium_variant,5yearly,2065,-240.0
792,medium_variant,5yearly,2070,-225.0
792,medium_variant,5yearly,2075,-210.0
792,medium_variant,5yearly,2080,-195.0
792,medium_variant,5yearly,2085,-180.0
792,medium_variant,5yearly,2090,-165.0
792,medium_variant,5yearly,2095,-150.0
792,estimates,5yearly,Regi,Turkey
792,medium_variant,5yearly,Regi,Turkey
