country,variant,freq,year,netnumberofmigrants
90,Estimates,5yearly,1950,1.793
90,Estimates,5yearly,1955,2.566
90,Estimates,5yearly,1960,2.348
90,Estimates,5yearly,1965,2.188
90,Estimates,5yearly,1970,2.118
90,Estimates,5yearly,1975,0.182
90,Estimates,5yearly,1980,-0.001
90,Estimates,5yearly,1985,-1.832
90,Estimates,5yearly,1990,-0.971
90,Estimates,5yearly,1995,-0.677
90,Estimates,5yearly,2000,-4.898
90,Estimates,5yearly,2005,-11.896
90,Estimates,5yearly,2010,-11.868
90,Medium_variant,5yearly,2015,-12
90,Medium_variant,5yearly,2020,-12
90,Medium_variant,5yearly,2025,-12
90,Medium_variant,5yearly,2030,-12
90,Medium_variant,5yearly,2035,-12
90,Medium_variant,5yearly,2040,-12
90,Medium_variant,5yearly,2045,-12
90,Medium_variant,5yearly,2050,-11.402
90,Medium_variant,5yearly,2055,-10.802
90,Medium_variant,5yearly,2060,-10.198
90,Medium_variant,5yearly,2065,-9.598
90,Medium_variant,5yearly,2070,-9
90,Medium_variant,5yearly,2075,-8.402
90,Medium_variant,5yearly,2080,-7.802
90,Medium_variant,5yearly,2085,-7.198
90,Medium_variant,5yearly,2090,-6.598
90,Medium_variant,5yearly,2095,-6
