country,variant,freq,year,netnumberofmigrants
533,estimates,5yearly,1950,-1.58
533,estimates,5yearly,1955,2.784
533,estimates,5yearly,1960,-4.323
533,estimates,5yearly,1965,-4.275
533,estimates,5yearly,1970,-3.537
533,estimates,5yearly,1975,-5.47
533,estimates,5yearly,1980,-1.921
533,estimates,5yearly,1985,-5.194
533,estimates,5yearly,1990,14.218
533,estimates,5yearly,1995,6.926
533,estimates,5yearly,2000,6.263
533,estimates,5yearly,2005,-0.441
533,estimates,5yearly,2010,1.253
533,medium_variant,5yearly,2015,1.004
533,medium_variant,5yearly,2020,0.803
533,medium_variant,5yearly,2025,0.646
533,medium_variant,5yearly,2030,0.519
533,medium_variant,5yearly,2035,0.417
533,medium_variant,5yearly,2040,0.334
533,medium_variant,5yearly,2045,0.269
533,medium_variant,5yearly,2050,0.256
533,medium_variant,5yearly,2055,0.242
533,medium_variant,5yearly,2060,0.229
533,medium_variant,5yearly,2065,0.215
533,medium_variant,5yearly,2070,0.202
533,medium_variant,5yearly,2075,0.188
533,medium_variant,5yearly,2080,0.175
533,medium_variant,5yearly,2085,0.161
533,medium_variant,5yearly,2090,0.148
533,medium_variant,5yearly,2095,0.135
533,estimates,5yearly,Regi,Aruba
533,medium_variant,5yearly,Regi,Aruba
