country,variant,freq,year,netnumberofmigrants
84,Estimates,5yearly,1950,-2.956
84,Estimates,5yearly,1955,-2.744
84,Estimates,5yearly,1960,-2.418
84,Estimates,5yearly,1965,-2.957
84,Estimates,5yearly,1970,-10.665
84,Estimates,5yearly,1975,-13.542
84,Estimates,5yearly,1980,-5.332
84,Estimates,5yearly,1985,-5.404
84,Estimates,5yearly,1990,-9.011
84,Estimates,5yearly,1995,11.909
84,Estimates,5yearly,2000,5.797
84,Estimates,5yearly,2005,8.722
84,Estimates,5yearly,2010,7.594
84,Medium_variant,5yearly,2015,6.832
84,Medium_variant,5yearly,2020,6.159
84,Medium_variant,5yearly,2025,5.544
84,Medium_variant,5yearly,2030,5.544
84,Medium_variant,5yearly,2035,5.544
84,Medium_variant,5yearly,2040,5.544
84,Medium_variant,5yearly,2045,5.544
84,Medium_variant,5yearly,2050,5.264
84,Medium_variant,5yearly,2055,4.987
84,Medium_variant,5yearly,2060,4.712
84,Medium_variant,5yearly,2065,4.432
84,Medium_variant,5yearly,2070,4.156
84,Medium_variant,5yearly,2075,3.88
84,Medium_variant,5yearly,2080,3.601
84,Medium_variant,5yearly,2085,3.325
84,Medium_variant,5yearly,2090,3.048
84,Medium_variant,5yearly,2095,2.769
