country,variant,freq,year,netnumberofmigrants
48,estimates,5yearly,1950,3.08
48,estimates,5yearly,1955,7.861
48,estimates,5yearly,1960,-4.195
48,estimates,5yearly,1965,-8.033
48,estimates,5yearly,1970,19.123
48,estimates,5yearly,1975,48.962
48,estimates,5yearly,1980,3.234
48,estimates,5yearly,1985,12.899
48,estimates,5yearly,1990,5.48
48,estimates,5yearly,1995,39.18
48,estimates,5yearly,2000,155.5
48,estimates,5yearly,2005,272.0
48,estimates,5yearly,2010,42.0
48,medium_variant,5yearly,2015,235.0
48,medium_variant,5yearly,2020,75.0
48,medium_variant,5yearly,2025,65.0
48,medium_variant,5yearly,2030,30.0
48,medium_variant,5yearly,2035,20.0
48,medium_variant,5yearly,2040,20.0
48,medium_variant,5yearly,2045,20.0
48,medium_variant,5yearly,2050,19.0
48,medium_variant,5yearly,2055,18.0
48,medium_variant,5yearly,2060,17.0
48,medium_variant,5yearly,2065,16.0
48,medium_variant,5yearly,2070,15.0
48,medium_variant,5yearly,2075,14.0
48,medium_variant,5yearly,2080,13.0
48,medium_variant,5yearly,2085,12.0
48,medium_variant,5yearly,2090,11.0
48,medium_variant,5yearly,2095,10.0
48,estimates,5yearly,Regi,Bahrain
48,medium_variant,5yearly,Regi,Bahrain
