country,variant,freq,year,netnumberofmigrants
208,Estimates,5yearly,1950,-18.28
208,Estimates,5yearly,1955,-32.64
208,Estimates,5yearly,1960,2.256
208,Estimates,5yearly,1965,21.866
208,Estimates,5yearly,1970,23.256
208,Estimates,5yearly,1975,14.925
208,Estimates,5yearly,1980,9.319
208,Estimates,5yearly,1985,32.839
208,Estimates,5yearly,1990,65.466
208,Estimates,5yearly,1995,74.568
208,Estimates,5yearly,2000,46.306
208,Estimates,5yearly,2005,87.989
208,Estimates,5yearly,2010,96.839
208,Medium_variant,5yearly,2015,75.998
208,Medium_variant,5yearly,2020,75.998
208,Medium_variant,5yearly,2025,75.998
208,Medium_variant,5yearly,2030,75.998
208,Medium_variant,5yearly,2035,75.998
208,Medium_variant,5yearly,2040,75.998
208,Medium_variant,5yearly,2045,75.998
208,Medium_variant,5yearly,2050,72.202
208,Medium_variant,5yearly,2055,68.4
208,Medium_variant,5yearly,2060,64.601
208,Medium_variant,5yearly,2065,60.799
208,Medium_variant,5yearly,2070,57.001
208,Medium_variant,5yearly,2075,53.198
208,Medium_variant,5yearly,2080,49.401
208,Medium_variant,5yearly,2085,45.602
208,Medium_variant,5yearly,2090,41.798
208,Medium_variant,5yearly,2095,38.001
