country,variant,freq,year,netnumberofmigrants
51,estimates,5yearly,1950,49.863
51,estimates,5yearly,1955,59.93
51,estimates,5yearly,1960,70.335
51,estimates,5yearly,1965,103.399
51,estimates,5yearly,1970,86.404
51,estimates,5yearly,1975,17.214
51,estimates,5yearly,1980,-51.23
51,estimates,5yearly,1985,-67.528
51,estimates,5yearly,1990,-496.288
51,estimates,5yearly,1995,-223.873
51,estimates,5yearly,2000,-160.521
51,estimates,5yearly,2005,-183.361
51,estimates,5yearly,2010,-30.535
51,medium_variant,5yearly,2015,-24.989
51,medium_variant,5yearly,2020,-24.989
51,medium_variant,5yearly,2025,-24.989
51,medium_variant,5yearly,2030,-24.989
51,medium_variant,5yearly,2035,-24.989
51,medium_variant,5yearly,2040,-24.989
51,medium_variant,5yearly,2045,-24.989
51,medium_variant,5yearly,2050,-23.748
51,medium_variant,5yearly,2055,-22.497
51,medium_variant,5yearly,2060,-21.249
51,medium_variant,5yearly,2065,-19.999
51,medium_variant,5yearly,2070,-18.749
51,medium_variant,5yearly,2075,-17.497
51,medium_variant,5yearly,2080,-16.251
51,medium_variant,5yearly,2085,-14.998
51,medium_variant,5yearly,2090,-13.751
51,medium_variant,5yearly,2095,-12.497
