country,variant,freq,year,netnumberofmigrants
4,estimates,5yearly,1950,-20.0
4,estimates,5yearly,1955,-20.0
4,estimates,5yearly,1960,-20.0
4,estimates,5yearly,1965,-20.0
4,estimates,5yearly,1970,-20.0
4,estimates,5yearly,1975,-1092.462
4,estimates,5yearly,1980,-3318.301
4,estimates,5yearly,1985,-1484.185
4,estimates,5yearly,1990,2327.473
4,estimates,5yearly,1995,-379.474
4,estimates,5yearly,2000,929.118
4,estimates,5yearly,2005,-777.497
4,estimates,5yearly,2010,448.007
4,medium_variant,5yearly,2015,-299.999
4,medium_variant,5yearly,2020,-300.0
4,medium_variant,5yearly,2025,-300.0
4,medium_variant,5yearly,2030,-300.0
4,medium_variant,5yearly,2035,-300.0
4,medium_variant,5yearly,2040,-300.0
4,medium_variant,5yearly,2045,-300.0
4,medium_variant,5yearly,2050,-285.002
4,medium_variant,5yearly,2055,-269.998
4,medium_variant,5yearly,2060,-255.0
4,medium_variant,5yearly,2065,-240.0
4,medium_variant,5yearly,2070,-224.999
4,medium_variant,5yearly,2075,-210.0
4,medium_variant,5yearly,2080,-195.001
4,medium_variant,5yearly,2085,-180.001
4,medium_variant,5yearly,2090,-164.999
4,medium_variant,5yearly,2095,-149.999
4,estimates,5yearly,Regi,Afghanistan
4,medium_variant,5yearly,Regi,Afghanistan
