country,variant,freq,year,netnumberofmigrants
100,estimates,5yearly,1950,-100.895
100,estimates,5yearly,1955,-43.465
100,estimates,5yearly,1960,-1.437
100,estimates,5yearly,1965,-6.423
100,estimates,5yearly,1970,-43.396
100,estimates,5yearly,1975,-94.868
100,estimates,5yearly,1980,-22.346
100,estimates,5yearly,1985,-184.143
100,estimates,5yearly,1990,-356.464
100,estimates,5yearly,1995,-133.824
100,estimates,5yearly,2000,-85.5
100,estimates,5yearly,2005,-83.742
100,estimates,5yearly,2010,-24.472
100,medium_variant,5yearly,2015,-24.001
100,medium_variant,5yearly,2020,-24.001
100,medium_variant,5yearly,2025,-24.001
100,medium_variant,5yearly,2030,-24.001
100,medium_variant,5yearly,2035,-24.001
100,medium_variant,5yearly,2040,-24.001
100,medium_variant,5yearly,2045,-24.001
100,medium_variant,5yearly,2050,-22.8
100,medium_variant,5yearly,2055,-21.6
100,medium_variant,5yearly,2060,-20.402
100,medium_variant,5yearly,2065,-19.197
100,medium_variant,5yearly,2070,-17.998
100,medium_variant,5yearly,2075,-16.797
100,medium_variant,5yearly,2080,-15.6
100,medium_variant,5yearly,2085,-14.4
100,medium_variant,5yearly,2090,-13.201
100,medium_variant,5yearly,2095,-11.997
