country,variant,freq,year,netnumberofmigrants
728,estimates,5yearly,1950,0.0
728,estimates,5yearly,1955,0.0
728,estimates,5yearly,1960,0.0
728,estimates,5yearly,1965,0.0
728,estimates,5yearly,1970,25.0
728,estimates,5yearly,1975,60.0
728,estimates,5yearly,1980,150.0
728,estimates,5yearly,1985,-405.0
728,estimates,5yearly,1990,-1076.0
728,estimates,5yearly,1995,400.0
728,estimates,5yearly,2000,432.0
728,estimates,5yearly,2005,785.0
728,estimates,5yearly,2010,425.0
728,medium_variant,5yearly,2015,150.0
728,medium_variant,5yearly,2020,50.0
728,medium_variant,5yearly,2025,0.0
728,medium_variant,5yearly,2030,-25.0
728,medium_variant,5yearly,2035,-25.0
728,medium_variant,5yearly,2040,-25.0
728,medium_variant,5yearly,2045,-25.0
728,medium_variant,5yearly,2050,-23.75
728,medium_variant,5yearly,2055,-22.5
728,medium_variant,5yearly,2060,-21.25
728,medium_variant,5yearly,2065,-20.0
728,medium_variant,5yearly,2070,-18.75
728,medium_variant,5yearly,2075,-17.5
728,medium_variant,5yearly,2080,-16.25
728,medium_variant,5yearly,2085,-15.0
728,medium_variant,5yearly,2090,-13.75
728,medium_variant,5yearly,2095,-12.5
728,estimates,5yearly,Regi,South Sudan
728,medium_variant,5yearly,Regi,South Sudan
