country,variant,freq,year,netnumberofmigrants
591,estimates,5yearly,1950,-14.066
591,estimates,5yearly,1955,-12.257
591,estimates,5yearly,1960,-11.928
591,estimates,5yearly,1965,-12.692
591,estimates,5yearly,1970,-12.288
591,estimates,5yearly,1975,-14.077
591,estimates,5yearly,1980,-12.704
591,estimates,5yearly,1985,-9.395
591,estimates,5yearly,1990,1.954
591,estimates,5yearly,1995,9.797
591,estimates,5yearly,2000,16.119
591,estimates,5yearly,2005,22.244
591,estimates,5yearly,2010,28.105
591,mediumvariant,5yearly,2015,31.448
591,mediumvariant,5yearly,2020,28.882
591,mediumvariant,5yearly,2025,22.648
591,mediumvariant,5yearly,2030,17.133
591,mediumvariant,5yearly,2035,17.133
591,mediumvariant,5yearly,2040,17.133
591,mediumvariant,5yearly,2045,17.133
591,mediumvariant,5yearly,2050,16.279
591,mediumvariant,5yearly,2055,15.418
591,mediumvariant,5yearly,2060,14.565
591,mediumvariant,5yearly,2065,13.705
591,mediumvariant,5yearly,2070,12.851
591,mediumvariant,5yearly,2075,11.995
591,mediumvariant,5yearly,2080,11.137
591,mediumvariant,5yearly,2085,10.281
591,mediumvariant,5yearly,2090,9.423
591,mediumvariant,5yearly,2095,8.565
