country,variant,freq,year,netnumberofmigrants
158,estimates,5yearly,1950,-94.998
158,estimates,5yearly,1955,6.001
158,estimates,5yearly,1960,265.004
158,estimates,5yearly,1965,470.003
158,estimates,5yearly,1970,-24.998
158,estimates,5yearly,1975,-210.001
158,estimates,5yearly,1980,-60.997
158,estimates,5yearly,1985,70.002
158,estimates,5yearly,1990,-138
158,estimates,5yearly,1995,-277.998
158,estimates,5yearly,2000,205.003
158,estimates,5yearly,2005,250.003
158,estimates,5yearly,2010,170.002
158,medium_variant,5yearly,2015,150
158,medium_variant,5yearly,2020,120.002
158,medium_variant,5yearly,2025,100
158,medium_variant,5yearly,2030,100
158,medium_variant,5yearly,2035,100
158,medium_variant,5yearly,2040,100
158,medium_variant,5yearly,2045,100
158,medium_variant,5yearly,2050,95
158,medium_variant,5yearly,2055,90.003
158,medium_variant,5yearly,2060,85
158,medium_variant,5yearly,2065,80.004
158,medium_variant,5yearly,2070,75.003
158,medium_variant,5yearly,2075,70.002
158,medium_variant,5yearly,2080,64.999
158,medium_variant,5yearly,2085,60.001
158,medium_variant,5yearly,2090,55.003
158,medium_variant,5yearly,2095,50.004
