country,variant,freq,year,netnumberofmigrants
732,estimates,5yearly,1950,5.6
732,estimates,5yearly,1955,8.3
732,estimates,5yearly,1960,12.5
732,estimates,5yearly,1965,17.15
732,estimates,5yearly,1970,-11.18
732,estimates,5yearly,1975,60.8
732,estimates,5yearly,1980,10.2
732,estimates,5yearly,1985,10.7
732,estimates,5yearly,1990,12
732,estimates,5yearly,1995,30.55
732,estimates,5yearly,2000,90.6
732,estimates,5yearly,2005,5.291
732,estimates,5yearly,2010,2.862
732,medium_variant,5yearly,2015,27.91
732,medium_variant,5yearly,2020,27.91
732,medium_variant,5yearly,2025,27.91
732,medium_variant,5yearly,2030,27.91
732,medium_variant,5yearly,2035,27.91
732,medium_variant,5yearly,2040,27.91
732,medium_variant,5yearly,2045,27.91
732,medium_variant,5yearly,2050,26.518
732,medium_variant,5yearly,2055,25.12
732,medium_variant,5yearly,2060,23.723
732,medium_variant,5yearly,2065,22.33
732,medium_variant,5yearly,2070,20.936
732,medium_variant,5yearly,2075,19.535
732,medium_variant,5yearly,2080,18.143
732,medium_variant,5yearly,2085,16.747
732,medium_variant,5yearly,2090,15.347
732,medium_variant,5yearly,2095,13.955
