country,year,variant,freq,agebroad,totaldeaths
152,1950,estimates,5yearly,"Region, subregion, country or area *",Chile
152,1950,estimates,5yearly,0_4,193.049
152,1950,estimates,5yearly,5_9,8.151
152,1950,estimates,5yearly,10_14,6.117
152,1950,estimates,5yearly,15_19,7.868
152,1950,estimates,5yearly,20_24,10.191
152,1950,estimates,5yearly,25_29,11.158
152,1950,estimates,5yearly,30_34,11.52
152,1950,estimates,5yearly,35_39,12.285
152,1950,estimates,5yearly,40_44,13.856
152,1950,estimates,5yearly,45_49,15.958
152,1950,estimates,5yearly,50_54,18.566
152,1950,estimates,5yearly,55_59,22.069
152,1950,estimates,5yearly,60_64,24.723
152,1950,estimates,5yearly,65_69,25.341
152,1950,estimates,5yearly,70_74,25.012
152,1950,estimates,5yearly,75_79,21.591
152,1950,estimates,5yearly,80_84,12.594
152,1950,estimates,5yearly,85_89,6.374
152,1950,estimates,5yearly,90_94,4.964
152,1950,estimates,5yearly,95plus,5.749
152,1950,estimates,5yearly,0_14,207.317
152,1950,estimates,5yearly,0_19,215.185
152,1950,estimates,5yearly,0_24,225.376
152,1950,estimates,5yearly,5_14,14.268
152,1950,estimates,5yearly,15plus,249.819
152,1950,estimates,5yearly,15_24,18.059
152,1950,estimates,5yearly,15_49,82.836
152,1950,estimates,5yearly,15_59,123.471
152,1950,estimates,5yearly,15_64,148.194
152,1950,estimates,5yearly,20plus,241.951
152,1950,estimates,5yearly,20_64,140.326
152,1950,estimates,5yearly,20_69,165.667
152,1950,estimates,5yearly,25plus,231.76
152,1950,estimates,5yearly,25_69,155.476
152,1950,estimates,5yearly,40plus,196.797
152,1950,estimates,5yearly,50plus,166.983
152,1950,estimates,5yearly,60plus,126.348
152,1950,estimates,5yearly,65plus,101.625
152,1950,estimates,5yearly,70plus,76.284
152,1950,estimates,5yearly,80plus,29.681
152,1950,estimates,5yearly,90plus,10.713
152,1955,estimates,5yearly,"Region, subregion, country or area *",Chile
152,1955,estimates,5yearly,0_4,199.398
152,1955,estimates,5yearly,5_9,7.764
152,1955,estimates,5yearly,10_14,5.337
152,1955,estimates,5yearly,15_19,6.686
152,1955,estimates,5yearly,20_24,8.659
152,1955,estimates,5yearly,25_29,10.344
152,1955,estimates,5yearly,30_34,11.214
152,1955,estimates,5yearly,35_39,12.014
152,1955,estimates,5yearly,40_44,13.586
152,1955,estimates,5yearly,45_49,16.272
152,1955,estimates,5yearly,50_54,19.57
152,1955,estimates,5yearly,55_59,23.149
152,1955,estimates,5yearly,60_64,27.139
152,1955,estimates,5yearly,65_69,29.124
152,1955,estimates,5yearly,70_74,27.598
152,1955,estimates,5yearly,75_79,24.155
152,1955,estimates,5yearly,80_84,17.737
152,1955,estimates,5yearly,85_89,8.349
152,1955,estimates,5yearly,90_94,2.931
152,1955,estimates,5yearly,95plus,2.065
152,1955,estimates,5yearly,0_14,212.499
152,1955,estimates,5yearly,0_19,219.185
152,1955,estimates,5yearly,0_24,227.844
152,1955,estimates,5yearly,5_14,13.101
152,1955,estimates,5yearly,15plus,260.592
152,1955,estimates,5yearly,15_24,15.345
152,1955,estimates,5yearly,15_49,78.775
152,1955,estimates,5yearly,15_59,121.494
152,1955,estimates,5yearly,15_64,148.633
