country,year,variant,freq,agebroad,totaldeaths
124,1950,estimates,5yearly,"Region, subregion, country or area *",Canada
124,1950,estimates,5yearly,0_4,88.937
124,1950,estimates,5yearly,5_9,4.482
124,1950,estimates,5yearly,10_14,3.891
124,1950,estimates,5yearly,15_19,5.441
124,1950,estimates,5yearly,20_24,7.216
124,1950,estimates,5yearly,25_29,7.853
124,1950,estimates,5yearly,30_34,8.749
124,1950,estimates,5yearly,35_39,11.045
124,1950,estimates,5yearly,40_44,15.006
124,1950,estimates,5yearly,45_49,20.424
124,1950,estimates,5yearly,50_54,27.851
124,1950,estimates,5yearly,55_59,37.521
124,1950,estimates,5yearly,60_64,50.877
124,1950,estimates,5yearly,65_69,65.269
124,1950,estimates,5yearly,70_74,76.083
124,1950,estimates,5yearly,75_79,76.452
124,1950,estimates,5yearly,80_84,60.597
124,1950,estimates,5yearly,85_89,37.647
124,1950,estimates,5yearly,90_94,16.616
124,1950,estimates,5yearly,95plus,4.478
124,1950,estimates,5yearly,0_14,97.31
124,1950,estimates,5yearly,0_19,102.751
124,1950,estimates,5yearly,0_24,109.967
124,1950,estimates,5yearly,5_14,8.373
124,1950,estimates,5yearly,15plus,529.125
124,1950,estimates,5yearly,15_24,12.657
124,1950,estimates,5yearly,15_49,75.734
124,1950,estimates,5yearly,15_59,141.106
124,1950,estimates,5yearly,15_64,191.983
124,1950,estimates,5yearly,20plus,523.684
124,1950,estimates,5yearly,20_64,186.542
124,1950,estimates,5yearly,20_69,251.811
124,1950,estimates,5yearly,25plus,516.468
124,1950,estimates,5yearly,25_69,244.595
124,1950,estimates,5yearly,40plus,488.821
124,1950,estimates,5yearly,50plus,453.391
124,1950,estimates,5yearly,60plus,388.019
124,1950,estimates,5yearly,65plus,337.142
124,1950,estimates,5yearly,70plus,271.873
124,1950,estimates,5yearly,80plus,119.338
124,1950,estimates,5yearly,90plus,21.094
124,1955,estimates,5yearly,"Region, subregion, country or area *",Canada
124,1955,estimates,5yearly,0_4,84.851
124,1955,estimates,5yearly,5_9,4.378
124,1955,estimates,5yearly,10_14,3.985
124,1955,estimates,5yearly,15_19,5.371
124,1955,estimates,5yearly,20_24,6.562
124,1955,estimates,5yearly,25_29,7.079
124,1955,estimates,5yearly,30_34,8.377
124,1955,estimates,5yearly,35_39,10.73
124,1955,estimates,5yearly,40_44,15.132
124,1955,estimates,5yearly,45_49,21.728
124,1955,estimates,5yearly,50_54,29.623
124,1955,estimates,5yearly,55_59,39.635
124,1955,estimates,5yearly,60_64,52.449
124,1955,estimates,5yearly,65_69,67.838
124,1955,estimates,5yearly,70_74,84.518
124,1955,estimates,5yearly,75_79,88.984
124,1955,estimates,5yearly,80_84,74.856
124,1955,estimates,5yearly,85_89,45.624
124,1955,estimates,5yearly,90_94,18.792
124,1955,estimates,5yearly,95plus,5.589
124,1955,estimates,5yearly,0_14,93.214
124,1955,estimates,5yearly,0_19,98.585
124,1955,estimates,5yearly,0_24,105.147
124,1955,estimates,5yearly,5_14,8.363
124,1955,estimates,5yearly,15plus,582.887
124,1955,estimates,5yearly,15_24,11.933
124,1955,estimates,5yearly,15_49,74.979
124,1955,estimates,5yearly,15_59,144.237
124,1955,estimates,5yearly,15_64,196.686
124,1955,estimates,5yearly,20plus,577.516
124,1955,estimates,5yearly,20_64,191.315
124,1955,estimates,5yearly,20_69,259.153
124,1955,estimates,5yearly,25plus,570.954
124,1955,estimates,5yearly,25_69,252.591
124,1955,estimates,5yearly,40plus,544.768
124,1955,estimates,5yearly,50plus,507.908
124,1955,estimates,5yearly,60plus,438.65
124,1955,estimates,5yearly,65plus,386.201
124,1955,estimates,5yearly,70plus,318.363
124,1955,estimates,5yearly,80plus,144.861
124,1955,estimates,5yearly,90plus,24.381
124,1960,estimates,5yearly,"Region, subregion, country or area *",Canada
124,1960,estimates,5yearly,0_4,70.948
124,1960,estimates,5yearly,5_9,4.394
124,1960,estimates,5yearly,10_14,4.228
124,1960,estimates,5yearly,15_19,6.414
124,1960,estimates,5yearly,20_24,7.173
124,1960,estimates,5yearly,25_29,6.701
124,1960,estimates,5yearly,30_34,7.967
124,1960,estimates,5yearly,35_39,11.212
124,1960,estimates,5yearly,40_44,16.001
124,1960,estimates,5yearly,45_49,23.404
124,1960,estimates,5yearly,50_54,32.939
124,1960,estimates,5yearly,55_59,43.755
124,1960,estimates,5yearly,60_64,55.949
124,1960,estimates,5yearly,65_69,69.652
124,1960,estimates,5yearly,70_74,87.586
124,1960,estimates,5yearly,75_79,97.846
124,1960,estimates,5yearly,80_84,87.1
124,1960,estimates,5yearly,85_89,57.397
124,1960,estimates,5yearly,90_94,24.025
124,1960,estimates,5yearly,95plus,6.625
124,1960,estimates,5yearly,0_14,79.57
124,1960,estimates,5yearly,0_19,85.984
124,1960,estimates,5yearly,0_24,93.157
124,1960,estimates,5yearly,5_14,8.622
124,1960,estimates,5yearly,15plus,641.746
124,1960,estimates,5yearly,15_24,13.587
124,1960,estimates,5yearly,15_49,78.872
124,1960,estimates,5yearly,15_59,155.566
124,1960,estimates,5yearly,15_64,211.515
124,1960,estimates,5yearly,20plus,635.332
124,1960,estimates,5yearly,20_64,205.101
124,1960,estimates,5yearly,20_69,274.753
124,1960,estimates,5yearly,25plus,628.159
124,1960,estimates,5yearly,25_69,267.58
124,1960,estimates,5yearly,40plus,602.279
124,1960,estimates,5yearly,50plus,562.874
124,1960,estimates,5yearly,60plus,486.18
124,1960,estimates,5yearly,65plus,430.231
124,1960,estimates,5yearly,70plus,360.579
124,1960,estimates,5yearly,80plus,175.147
124,1960,estimates,5yearly,90plus,30.65
124,1965,estimates,5yearly,"Region, subregion, country or area *",Canada
124,1965,estimates,5yearly,0_4,48.627
124,1965,estimates,5yearly,5_9,4.451
124,1965,estimates,5yearly,10_14,4.814
124,1965,estimates,5yearly,15_19,8.363
124,1965,estimates,5yearly,20_24,9.495
124,1965,estimates,5yearly,25_29,7.348
124,1965,estimates,5yearly,30_34,7.813
124,1965,estimates,5yearly,35_39,11.171
124,1965,estimates,5yearly,40_44,17.374
124,1965,estimates,5yearly,45_49,25.383
124,1965,estimates,5yearly,50_54,36.015
124,1965,estimates,5yearly,55_59,49.028
124,1965,estimates,5yearly,60_64,61.99
124,1965,estimates,5yearly,65_69,74.665
124,1965,estimates,5yearly,70_74,87.971
124,1965,estimates,5yearly,75_79,99.578
124,1965,estimates,5yearly,80_84,96.025
124,1965,estimates,5yearly,85_89,67.757
124,1965,estimates,5yearly,90_94,30.814
124,1965,estimates,5yearly,95plus,8.811
124,1965,estimates,5yearly,0_14,57.892
124,1965,estimates,5yearly,0_19,66.255
124,1965,estimates,5yearly,0_24,75.75
124,1965,estimates,5yearly,5_14,9.265
124,1965,estimates,5yearly,15plus,699.601
124,1965,estimates,5yearly,15_24,17.858
124,1965,estimates,5yearly,15_49,86.947
124,1965,estimates,5yearly,15_59,171.99
124,1965,estimates,5yearly,15_64,233.98
124,1965,estimates,5yearly,20plus,691.238
124,1965,estimates,5yearly,20_64,225.617
124,1965,estimates,5yearly,20_69,300.282
124,1965,estimates,5yearly,25plus,681.743
124,1965,estimates,5yearly,25_69,290.787
124,1965,estimates,5yearly,40plus,655.411
124,1965,estimates,5yearly,50plus,612.654
124,1965,estimates,5yearly,60plus,527.611
124,1965,estimates,5yearly,65plus,465.621
124,1965,estimates,5yearly,70plus,390.956
124,1965,estimates,5yearly,80plus,203.407
124,1965,estimates,5yearly,90plus,39.625
124,1970,estimates,5yearly,"Region, subregion, country or area *",Canada
124,1970,estimates,5yearly,0_4,35.479
124,1970,estimates,5yearly,5_9,3.843
124,1970,estimates,5yearly,10_14,5.346
124,1970,estimates,5yearly,15_19,10.84
124,1970,estimates,5yearly,20_24,12.431
124,1970,estimates,5yearly,25_29,9.23
124,1970,estimates,5yearly,30_34,8.618
124,1970,estimates,5yearly,35_39,11.255
124,1970,estimates,5yearly,40_44,17.437
124,1970,estimates,5yearly,45_49,27.049
124,1970,estimates,5yearly,50_54,38.358
124,1970,estimates,5yearly,55_59,52.54
124,1970,estimates,5yearly,60_64,68.804
124,1970,estimates,5yearly,65_69,82.586
124,1970,estimates,5yearly,70_74,93.998
124,1970,estimates,5yearly,75_79,101.771
124,1970,estimates,5yearly,80_84,101.531
124,1970,estimates,5yearly,85_89,78.503
124,1970,estimates,5yearly,90_94,38.57
124,1970,estimates,5yearly,95plus,11.845
124,1970,estimates,5yearly,0_14,44.668
124,1970,estimates,5yearly,0_19,55.508
124,1970,estimates,5yearly,0_24,67.939
124,1970,estimates,5yearly,5_14,9.189
124,1970,estimates,5yearly,15plus,765.366
124,1970,estimates,5yearly,15_24,23.271
124,1970,estimates,5yearly,15_49,96.86
124,1970,estimates,5yearly,15_59,187.758
124,1970,estimates,5yearly,15_64,256.562
124,1970,estimates,5yearly,20plus,754.526
124,1970,estimates,5yearly,20_64,245.722
124,1970,estimates,5yearly,20_69,328.308
124,1970,estimates,5yearly,25plus,742.095
124,1970,estimates,5yearly,25_69,315.877
124,1970,estimates,5yearly,40plus,712.992
124,1970,estimates,5yearly,50plus,668.506
124,1970,estimates,5yearly,60plus,577.608
124,1970,estimates,5yearly,65plus,508.804
124,1970,estimates,5yearly,70plus,426.218
