country,year,variant,freq,agebroad,totaldeaths
524,1950,estimates,5yearly,"Region, subregion, country or area *",Nepal
524,1950,estimates,5yearly,0_4,695.436
524,1950,estimates,5yearly,5_9,43.063
524,1950,estimates,5yearly,10_14,29.755
524,1950,estimates,5yearly,15_19,37.084
524,1950,estimates,5yearly,20_24,44.474
524,1950,estimates,5yearly,25_29,46.206
524,1950,estimates,5yearly,30_34,45.022
524,1950,estimates,5yearly,35_39,44.184
524,1950,estimates,5yearly,40_44,42.934
524,1950,estimates,5yearly,45_49,41.834
524,1950,estimates,5yearly,50_54,40.914
524,1950,estimates,5yearly,55_59,40.587
524,1950,estimates,5yearly,60_64,41.256
524,1950,estimates,5yearly,65_69,40.045
524,1950,estimates,5yearly,70_74,24.816
524,1950,estimates,5yearly,75_79,9.919
524,1950,estimates,5yearly,80_84,6.449
524,1950,estimates,5yearly,85_89,2.745
524,1950,estimates,5yearly,90_94,0.626
524,1950,estimates,5yearly,95plus,0.09
524,1950,estimates,5yearly,0_14,768.254
524,1950,estimates,5yearly,0_19,805.338
524,1950,estimates,5yearly,0_24,849.812
524,1950,estimates,5yearly,5_14,72.818
524,1950,estimates,5yearly,15plus,509.185
524,1950,estimates,5yearly,15_24,81.558
524,1950,estimates,5yearly,15_49,301.738
524,1950,estimates,5yearly,15_59,383.239
524,1950,estimates,5yearly,15_64,424.495
524,1950,estimates,5yearly,20plus,472.101
524,1950,estimates,5yearly,20_64,387.411
524,1950,estimates,5yearly,20_69,427.456
524,1950,estimates,5yearly,25plus,427.627
524,1950,estimates,5yearly,25_69,382.982
524,1950,estimates,5yearly,40plus,292.215
524,1950,estimates,5yearly,50plus,207.447
524,1950,estimates,5yearly,60plus,125.946
524,1950,estimates,5yearly,65plus,84.69
524,1950,estimates,5yearly,70plus,44.645
524,1950,estimates,5yearly,80plus,9.91
524,1950,estimates,5yearly,90plus,0.716
524,1955,estimates,5yearly,"Region, subregion, country or area *",Nepal
524,1955,estimates,5yearly,0_4,736.619
524,1955,estimates,5yearly,5_9,48.399
524,1955,estimates,5yearly,10_14,30.153
524,1955,estimates,5yearly,15_19,38.43
524,1955,estimates,5yearly,20_24,45.382
524,1955,estimates,5yearly,25_29,46.874
524,1955,estimates,5yearly,30_34,47.139
524,1955,estimates,5yearly,35_39,46.5
524,1955,estimates,5yearly,40_44,44.799
524,1955,estimates,5yearly,45_49,44.43
524,1955,estimates,5yearly,50_54,45.405
524,1955,estimates,5yearly,55_59,45.423
524,1955,estimates,5yearly,60_64,44.795
524,1955,estimates,5yearly,65_69,42.598
524,1955,estimates,5yearly,70_74,37.393
524,1955,estimates,5yearly,75_79,20.022
524,1955,estimates,5yearly,80_84,5.757
524,1955,estimates,5yearly,85_89,2.465
524,1955,estimates,5yearly,90_94,0.656
524,1955,estimates,5yearly,95plus,0.087
524,1955,estimates,5yearly,0_14,815.171
524,1955,estimates,5yearly,0_19,853.601
524,1955,estimates,5yearly,0_24,898.983
524,1955,estimates,5yearly,5_14,78.552
524,1955,estimates,5yearly,15plus,558.155
524,1955,estimates,5yearly,15_24,83.812
524,1955,estimates,5yearly,15_49,313.554
524,1955,estimates,5yearly,15_59,404.382
524,1955,estimates,5yearly,15_64,449.177
524,1955,estimates,5yearly,20plus,519.725
524,1955,estimates,5yearly,20_64,410.747
524,1955,estimates,5yearly,20_69,453.345
524,1955,estimates,5yearly,25plus,474.343
524,1955,estimates,5yearly,25_69,407.963
524,1955,estimates,5yearly,40plus,333.83
524,1955,estimates,5yearly,50plus,244.601
524,1955,estimates,5yearly,60plus,153.773
524,1955,estimates,5yearly,65plus,108.978
524,1955,estimates,5yearly,70plus,66.38
524,1955,estimates,5yearly,80plus,8.965
524,1955,estimates,5yearly,90plus,0.743
524,1960,estimates,5yearly,"Region, subregion, country or area *",Nepal
524,1960,estimates,5yearly,0_4,722.948
524,1960,estimates,5yearly,5_9,51.621
524,1960,estimates,5yearly,10_14,32.107
524,1960,estimates,5yearly,15_19,37.468
524,1960,estimates,5yearly,20_24,45.182
524,1960,estimates,5yearly,25_29,45.829
524,1960,estimates,5yearly,30_34,45.807
524,1960,estimates,5yearly,35_39,46.758
524,1960,estimates,5yearly,40_44,45.434
524,1960,estimates,5yearly,45_49,44.837
524,1960,estimates,5yearly,50_54,46.822
524,1960,estimates,5yearly,55_59,49.141
524,1960,estimates,5yearly,60_64,49.036
524,1960,estimates,5yearly,65_69,45.445
524,1960,estimates,5yearly,70_74,39.284
524,1960,estimates,5yearly,75_79,29.274
524,1960,estimates,5yearly,80_84,12.179
524,1960,estimates,5yearly,85_89,2.234
524,1960,estimates,5yearly,90_94,0.587
524,1960,estimates,5yearly,95plus,0.094
524,1960,estimates,5yearly,0_14,806.676
524,1960,estimates,5yearly,0_19,844.144
524,1960,estimates,5yearly,0_24,889.326
524,1960,estimates,5yearly,5_14,83.728
524,1960,estimates,5yearly,15plus,585.411
524,1960,estimates,5yearly,15_24,82.65
524,1960,estimates,5yearly,15_49,311.315
524,1960,estimates,5yearly,15_59,407.278
524,1960,estimates,5yearly,15_64,456.314
524,1960,estimates,5yearly,20plus,547.943
524,1960,estimates,5yearly,20_64,418.846
524,1960,estimates,5yearly,20_69,464.291
524,1960,estimates,5yearly,25plus,502.761
524,1960,estimates,5yearly,25_69,419.109
524,1960,estimates,5yearly,40plus,364.367
524,1960,estimates,5yearly,50plus,274.096
524,1960,estimates,5yearly,60plus,178.133
524,1960,estimates,5yearly,65plus,129.097
524,1960,estimates,5yearly,70plus,83.652
524,1960,estimates,5yearly,80plus,15.094
524,1960,estimates,5yearly,90plus,0.681
524,1965,estimates,5yearly,"Region, subregion, country or area *",Nepal
524,1965,estimates,5yearly,0_4,691.525
524,1965,estimates,5yearly,5_9,48.604
524,1965,estimates,5yearly,10_14,33.264
524,1965,estimates,5yearly,15_19,38.208
524,1965,estimates,5yearly,20_24,42.295
524,1965,estimates,5yearly,25_29,43.919
524,1965,estimates,5yearly,30_34,43.101
524,1965,estimates,5yearly,35_39,43.781
524,1965,estimates,5yearly,40_44,44.157
524,1965,estimates,5yearly,45_49,44.145
524,1965,estimates,5yearly,50_54,46.073
524,1965,estimates,5yearly,55_59,49.637
524,1965,estimates,5yearly,60_64,52.199
524,1965,estimates,5yearly,65_69,49.348
524,1965,estimates,5yearly,70_74,41.914
524,1965,estimates,5yearly,75_79,31.057
524,1965,estimates,5yearly,80_84,17.618
524,1965,estimates,5yearly,85_89,5.206
524,1965,estimates,5yearly,90_94,0.564
524,1965,estimates,5yearly,95plus,0.092
524,1965,estimates,5yearly,0_14,773.393
524,1965,estimates,5yearly,0_19,811.601
524,1965,estimates,5yearly,0_24,853.896
524,1965,estimates,5yearly,5_14,81.868
524,1965,estimates,5yearly,15plus,593.314
524,1965,estimates,5yearly,15_24,80.503
524,1965,estimates,5yearly,15_49,299.606
524,1965,estimates,5yearly,15_59,395.316
524,1965,estimates,5yearly,15_64,447.515
524,1965,estimates,5yearly,20plus,555.106
524,1965,estimates,5yearly,20_64,409.307
524,1965,estimates,5yearly,20_69,458.655
524,1965,estimates,5yearly,25plus,512.811
524,1965,estimates,5yearly,25_69,416.36
524,1965,estimates,5yearly,40plus,382.01
524,1965,estimates,5yearly,50plus,293.708
524,1965,estimates,5yearly,60plus,197.998
