country,year,variant,gender,freq,agebroad,totaldeaths
583,1950,estimates,female,5yearly,0_4,0.528
583,1950,estimates,male,5yearly,0_4,0.57
583,1950,estimates,female,5yearly,0_14,0.582
583,1950,estimates,male,5yearly,0_14,0.621
583,1950,estimates,female,5yearly,0_19,0.61
583,1950,estimates,male,5yearly,0_19,0.649
583,1950,estimates,female,5yearly,0_24,0.643
583,1950,estimates,male,5yearly,0_24,0.682
583,1950,estimates,female,5yearly,5_14,0.054
583,1950,estimates,male,5yearly,5_14,0.051
583,1950,estimates,female,5yearly,15plus,0.605
583,1950,estimates,male,5yearly,15plus,0.669
583,1950,estimates,female,5yearly,15_24,0.061
583,1950,estimates,male,5yearly,15_24,0.061
583,1950,estimates,female,5yearly,15_49,0.217
583,1950,estimates,male,5yearly,15_49,0.235
583,1950,estimates,female,5yearly,15_59,0.293
583,1950,estimates,male,5yearly,15_59,0.336
583,1950,estimates,female,5yearly,15_64,0.342
583,1950,estimates,male,5yearly,15_64,0.398
583,1950,estimates,female,5yearly,20plus,0.577
583,1950,estimates,male,5yearly,20plus,0.641
583,1950,estimates,female,5yearly,20_64,0.314
583,1950,estimates,male,5yearly,20_64,0.37
583,1950,estimates,female,5yearly,20_69,0.371
583,1950,estimates,male,5yearly,20_69,0.438
583,1950,estimates,female,5yearly,25plus,0.544
583,1950,estimates,male,5yearly,25plus,0.608
583,1950,estimates,female,5yearly,25_69,0.338
583,1950,estimates,male,5yearly,25_69,0.405
583,1950,estimates,female,5yearly,40plus,0.449
583,1950,estimates,male,5yearly,40plus,0.511
583,1950,estimates,female,5yearly,50plus,0.388
583,1950,estimates,male,5yearly,50plus,0.434
583,1950,estimates,female,5yearly,60plus,0.312
583,1950,estimates,male,5yearly,60plus,0.333
583,1950,estimates,female,5yearly,65plus,0.263
583,1950,estimates,male,5yearly,65plus,0.271
583,1950,estimates,female,5yearly,70plus,0.206
583,1950,estimates,male,5yearly,70plus,0.203
583,1950,estimates,female,5yearly,80plus,0.081
583,1950,estimates,male,5yearly,80plus,0.072
583,1950,estimates,female,5yearly,90plus,0
583,1950,estimates,male,5yearly,90plus,0
583,1955,estimates,female,5yearly,0_4,0.545
583,1955,estimates,male,5yearly,0_4,0.576
583,1955,estimates,female,5yearly,0_14,0.604
583,1955,estimates,male,5yearly,0_14,0.63
583,1955,estimates,female,5yearly,0_19,0.632
583,1955,estimates,male,5yearly,0_19,0.659
583,1955,estimates,female,5yearly,0_24,0.665
583,1955,estimates,male,5yearly,0_24,0.693
583,1955,estimates,female,5yearly,5_14,0.059
583,1955,estimates,male,5yearly,5_14,0.054
583,1955,estimates,female,5yearly,15plus,0.639
583,1955,estimates,male,5yearly,15plus,0.708
583,1955,estimates,female,5yearly,15_24,0.061
583,1955,estimates,male,5yearly,15_24,0.063
583,1955,estimates,female,5yearly,15_49,0.221
583,1955,estimates,male,5yearly,15_49,0.241
583,1955,estimates,female,5yearly,15_59,0.301
583,1955,estimates,male,5yearly,15_59,0.348
583,1955,estimates,female,5yearly,15_64,0.353
583,1955,estimates,male,5yearly,15_64,0.414
583,1955,estimates,female,5yearly,20plus,0.611
583,1955,estimates,male,5yearly,20plus,0.679
583,1955,estimates,female,5yearly,20_64,0.325
583,1955,estimates,male,5yearly,20_64,0.385
583,1955,estimates,female,5yearly,20_69,0.385
583,1955,estimates,male,5yearly,20_69,0.458
583,1955,estimates,female,5yearly,25plus,0.578
583,1955,estimates,male,5yearly,25plus,0.645
583,1955,estimates,female,5yearly,25_69,0.352
583,1955,estimates,male,5yearly,25_69,0.424
583,1955,estimates,female,5yearly,40plus,0.482
583,1955,estimates,male,5yearly,40plus,0.546
583,1955,estimates,female,5yearly,50plus,0.418
583,1955,estimates,male,5yearly,50plus,0.467
583,1955,estimates,female,5yearly,60plus,0.338
583,1955,estimates,male,5yearly,60plus,0.36
583,1955,estimates,female,5yearly,65plus,0.286
583,1955,estimates,male,5yearly,65plus,0.294
583,1955,estimates,female,5yearly,70plus,0.226
583,1955,estimates,male,5yearly,70plus,0.221
583,1955,estimates,female,5yearly,80plus,0.094
583,1955,estimates,male,5yearly,80plus,0.081
583,1955,estimates,female,5yearly,90plus,0.01
583,1955,estimates,male,5yearly,90plus,0.007
583,1960,estimates,female,5yearly,0_4,0.536
583,1960,estimates,male,5yearly,0_4,0.565
583,1960,estimates,female,5yearly,0_14,0.602
583,1960,estimates,male,5yearly,0_14,0.626
583,1960,estimates,female,5yearly,0_19,0.63
583,1960,estimates,male,5yearly,0_19,0.655
583,1960,estimates,female,5yearly,0_24,0.663
583,1960,estimates,male,5yearly,0_24,0.689
583,1960,estimates,female,5yearly,5_14,0.066
583,1960,estimates,male,5yearly,5_14,0.061
583,1960,estimates,female,5yearly,15plus,0.672
583,1960,estimates,male,5yearly,15plus,0.743
583,1960,estimates,female,5yearly,15_24,0.061
583,1960,estimates,male,5yearly,15_24,0.063
583,1960,estimates,female,5yearly,15_49,0.224
583,1960,estimates,male,5yearly,15_49,0.243
583,1960,estimates,female,5yearly,15_59,0.309
