country,year,variant,gender,freq,agebroad,totaldeaths
728,1950,estimates,female,5yearly,"Region, subregion, country or area *",South Sudan
728,1950,estimates,male,5yearly,"Region, subregion, country or area *",South Sudan
728,1950,estimates,female,5yearly,0_4,123.576
728,1950,estimates,male,5yearly,0_4,140.951
728,1950,estimates,female,5yearly,0_14,147.07
728,1950,estimates,male,5yearly,0_14,164.765
728,1950,estimates,female,5yearly,0_19,153.686
728,1950,estimates,male,5yearly,0_19,171.826
728,1950,estimates,female,5yearly,0_24,160.326
728,1950,estimates,male,5yearly,0_24,179.909
728,1950,estimates,female,5yearly,5_14,23.494
728,1950,estimates,male,5yearly,5_14,23.814
728,1950,estimates,female,5yearly,15plus,82.637
728,1950,estimates,male,5yearly,15plus,99.803
728,1950,estimates,female,5yearly,15_24,13.256
728,1950,estimates,male,5yearly,15_24,15.144
728,1950,estimates,female,5yearly,15_49,42.503
728,1950,estimates,male,5yearly,15_49,49.791
728,1950,estimates,female,5yearly,15_59,52.503
728,1950,estimates,male,5yearly,15_59,63.333
728,1950,estimates,female,5yearly,15_64,58.627
728,1950,estimates,male,5yearly,15_64,71.089
728,1950,estimates,female,5yearly,20plus,76.021
728,1950,estimates,male,5yearly,20plus,92.742
728,1950,estimates,female,5yearly,20_64,52.011
728,1950,estimates,male,5yearly,20_64,64.028
728,1950,estimates,female,5yearly,20_69,58.84
728,1950,estimates,male,5yearly,20_69,72.305
728,1950,estimates,female,5yearly,25plus,69.381
728,1950,estimates,male,5yearly,25plus,84.659
728,1950,estimates,female,5yearly,25_69,52.2
728,1950,estimates,male,5yearly,25_69,64.222
728,1950,estimates,female,5yearly,40plus,50.46
728,1950,estimates,male,5yearly,40plus,63.258
728,1950,estimates,female,5yearly,50plus,40.134
728,1950,estimates,male,5yearly,50plus,50.012
728,1950,estimates,female,5yearly,60plus,30.134
728,1950,estimates,male,5yearly,60plus,36.47
728,1950,estimates,female,5yearly,65plus,24.01
728,1950,estimates,male,5yearly,65plus,28.714
728,1950,estimates,female,5yearly,70plus,17.181
728,1950,estimates,male,5yearly,70plus,20.437
728,1950,estimates,female,5yearly,80plus,4.666
728,1950,estimates,male,5yearly,80plus,5.391
728,1950,estimates,female,5yearly,90plus,0.368
728,1950,estimates,male,5yearly,90plus,0.401
728,1955,estimates,female,5yearly,"Region, subregion, country or area *",South Sudan
728,1955,estimates,male,5yearly,"Region, subregion, country or area *",South Sudan
728,1955,estimates,female,5yearly,0_4,121.809
728,1955,estimates,male,5yearly,0_4,138.04
728,1955,estimates,female,5yearly,0_14,143.809
728,1955,estimates,male,5yearly,0_14,159.994
728,1955,estimates,female,5yearly,0_19,150.418
728,1955,estimates,male,5yearly,0_19,167.139
728,1955,estimates,female,5yearly,0_24,157.161
728,1955,estimates,male,5yearly,0_24,175.326
728,1955,estimates,female,5yearly,5_14,22.0
728,1955,estimates,male,5yearly,5_14,21.954
728,1955,estimates,female,5yearly,15plus,80.095
728,1955,estimates,male,5yearly,15plus,93.515
728,1955,estimates,female,5yearly,15_24,13.352
728,1955,estimates,male,5yearly,15_24,15.332
728,1955,estimates,female,5yearly,15_49,42.982
728,1955,estimates,male,5yearly,15_49,49.852
728,1955,estimates,female,5yearly,15_59,52.91
728,1955,estimates,male,5yearly,15_59,62.744
728,1955,estimates,female,5yearly,15_64,58.679
728,1955,estimates,male,5yearly,15_64,69.662
728,1955,estimates,female,5yearly,20plus,73.486
728,1955,estimates,male,5yearly,20plus,86.37
728,1955,estimates,female,5yearly,20_64,52.07
728,1955,estimates,male,5yearly,20_64,62.517
728,1955,estimates,female,5yearly,20_69,58.414
728,1955,estimates,male,5yearly,20_69,69.897
728,1955,estimates,female,5yearly,25plus,66.743
728,1955,estimates,male,5yearly,25plus,78.183
728,1955,estimates,female,5yearly,25_69,51.671
728,1955,estimates,male,5yearly,25_69,61.71
728,1955,estimates,female,5yearly,40plus,47.528
728,1955,estimates,male,5yearly,40plus,56.778
728,1955,estimates,female,5yearly,50plus,37.113
728,1955,estimates,male,5yearly,50plus,43.663
728,1955,estimates,female,5yearly,60plus,27.185
728,1955,estimates,male,5yearly,60plus,30.771
728,1955,estimates,female,5yearly,65plus,21.416
728,1955,estimates,male,5yearly,65plus,23.853
728,1955,estimates,female,5yearly,70plus,15.072
728,1955,estimates,male,5yearly,70plus,16.473
728,1955,estimates,female,5yearly,80plus,4.069
728,1955,estimates,male,5yearly,80plus,4.034
728,1955,estimates,female,5yearly,90plus,0.249
728,1955,estimates,male,5yearly,90plus,0.186
728,1960,estimates,female,5yearly,"Region, subregion, country or area *",South Sudan
728,1960,estimates,male,5yearly,"Region, subregion, country or area *",South Sudan
728,1960,estimates,female,5yearly,0_4,127.708
728,1960,estimates,male,5yearly,0_4,144.767
728,1960,estimates,female,5yearly,0_14,148.895
728,1960,estimates,male,5yearly,0_14,165.529
728,1960,estimates,female,5yearly,0_19,155.556
728,1960,estimates,male,5yearly,0_19,172.737
728,1960,estimates,female,5yearly,0_24,162.459
728,1960,estimates,male,5yearly,0_24,181.222
728,1960,estimates,female,5yearly,5_14,21.187
728,1960,estimates,male,5yearly,5_14,20.762
728,1960,estimates,female,5yearly,15plus,81.364
728,1960,estimates,male,5yearly,15plus,93.028
728,1960,estimates,female,5yearly,15_24,13.564
728,1960,estimates,male,5yearly,15_24,15.693
728,1960,estimates,female,5yearly,15_49,44.362
728,1960,estimates,male,5yearly,15_49,51.145
728,1960,estimates,female,5yearly,15_59,54.729
728,1960,estimates,male,5yearly,15_59,64.282
728,1960,estimates,female,5yearly,15_64,60.541
728,1960,estimates,male,5yearly,15_64,70.929
728,1960,estimates,female,5yearly,20plus,74.703
728,1960,estimates,male,5yearly,20plus,85.82
728,1960,estimates,female,5yearly,20_64,53.88
728,1960,estimates,male,5yearly,20_64,63.721
728,1960,estimates,female,5yearly,20_69,60.104
728,1960,estimates,male,5yearly,20_69,70.6
728,1960,estimates,female,5yearly,25plus,67.8
728,1960,estimates,male,5yearly,25plus,77.335
728,1960,estimates,female,5yearly,25_69,53.201
728,1960,estimates,male,5yearly,25_69,62.115
728,1960,estimates,female,5yearly,40plus,47.717
728,1960,estimates,male,5yearly,40plus,55.317
728,1960,estimates,female,5yearly,50plus,37.002
728,1960,estimates,male,5yearly,50plus,41.883
728,1960,estimates,female,5yearly,60plus,26.635
728,1960,estimates,male,5yearly,60plus,28.746
728,1960,estimates,female,5yearly,65plus,20.823
728,1960,estimates,male,5yearly,65plus,22.099
728,1960,estimates,female,5yearly,70plus,14.599
728,1960,estimates,male,5yearly,70plus,15.22
728,1960,estimates,female,5yearly,80plus,3.934
728,1960,estimates,male,5yearly,80plus,3.637
728,1960,estimates,female,5yearly,90plus,0.239
728,1960,estimates,male,5yearly,90plus,0.152
728,1965,estimates,female,5yearly,"Region, subregion, country or area *",South Sudan
728,1965,estimates,male,5yearly,"Region, subregion, country or area *",South Sudan
728,1965,estimates,female,5yearly,0_4,132.724
728,1965,estimates,male,5yearly,0_4,150.451
728,1965,estimates,female,5yearly,0_14,154.836
728,1965,estimates,male,5yearly,0_14,172.126
728,1965,estimates,female,5yearly,0_19,161.175
728,1965,estimates,male,5yearly,0_19,178.889
728,1965,estimates,female,5yearly,0_24,168.162
728,1965,estimates,male,5yearly,0_24,187.477
728,1965,estimates,female,5yearly,5_14,22.112
728,1965,estimates,male,5yearly,5_14,21.675
728,1965,estimates,female,5yearly,15plus,83.7
728,1965,estimates,male,5yearly,15plus,94.141
728,1965,estimates,female,5yearly,15_24,13.326
728,1965,estimates,male,5yearly,15_24,15.351
728,1965,estimates,female,5yearly,15_49,45.431
728,1965,estimates,male,5yearly,15_49,52.042
728,1965,estimates,female,5yearly,15_59,56.305
728,1965,estimates,male,5yearly,15_59,65.638
728,1965,estimates,female,5yearly,15_64,62.438
728,1965,estimates,male,5yearly,15_64,72.513
728,1965,estimates,female,5yearly,20plus,77.361
728,1965,estimates,male,5yearly,20plus,87.378
728,1965,estimates,female,5yearly,20_64,56.099
728,1965,estimates,male,5yearly,20_64,65.75
728,1965,estimates,female,5yearly,20_69,62.496
728,1965,estimates,male,5yearly,20_69,72.512
728,1965,estimates,female,5yearly,25plus,70.374
728,1965,estimates,male,5yearly,25plus,78.79
728,1965,estimates,female,5yearly,25_69,55.509
728,1965,estimates,male,5yearly,25_69,63.924
728,1965,estimates,female,5yearly,40plus,49.461
728,1965,estimates,male,5yearly,40plus,55.976
728,1965,estimates,female,5yearly,50plus,38.269
728,1965,estimates,male,5yearly,50plus,42.099
728,1965,estimates,female,5yearly,60plus,27.395
728,1965,estimates,male,5yearly,60plus,28.503
728,1965,estimates,female,5yearly,65plus,21.262
728,1965,estimates,male,5yearly,65plus,21.628
728,1965,estimates,female,5yearly,70plus,14.865
728,1965,estimates,male,5yearly,70plus,14.866
728,1965,estimates,female,5yearly,80plus,4.047
728,1965,estimates,male,5yearly,80plus,3.621
728,1965,estimates,female,5yearly,90plus,0.267
728,1965,estimates,male,5yearly,90plus,0.163
728,1970,estimates,female,5yearly,"Region, subregion, country or area *",South Sudan
728,1970,estimates,male,5yearly,"Region, subregion, country or area *",South Sudan
728,1970,estimates,female,5yearly,0_4,137.73
728,1970,estimates,male,5yearly,0_4,156.087
728,1970,estimates,female,5yearly,0_14,161.627
728,1970,estimates,male,5yearly,0_14,179.645
728,1970,estimates,female,5yearly,0_19,168.049
728,1970,estimates,male,5yearly,0_19,186.389
728,1970,estimates,female,5yearly,0_24,174.811
728,1970,estimates,male,5yearly,0_24,194.564
728,1970,estimates,female,5yearly,5_14,23.897
728,1970,estimates,male,5yearly,5_14,23.558
728,1970,estimates,female,5yearly,15plus,88.119
728,1970,estimates,male,5yearly,15plus,97.612
728,1970,estimates,female,5yearly,15_24,13.184
728,1970,estimates,male,5yearly,15_24,14.919
728,1970,estimates,female,5yearly,15_49,47.068
728,1970,estimates,male,5yearly,15_49,53.35
728,1970,estimates,female,5yearly,15_59,58.6
728,1970,estimates,male,5yearly,15_59,67.774
728,1970,estimates,female,5yearly,15_64,65.233
728,1970,estimates,male,5yearly,15_64,75.097
728,1970,estimates,female,5yearly,20plus,81.697
728,1970,estimates,male,5yearly,20plus,90.868
728,1970,estimates,female,5yearly,20_64,58.811
728,1970,estimates,male,5yearly,20_64,68.353
728,1970,estimates,female,5yearly,20_69,65.763
728,1970,estimates,male,5yearly,20_69,75.57
728,1970,estimates,female,5yearly,25plus,74.935
728,1970,estimates,male,5yearly,25plus,82.693
728,1970,estimates,female,5yearly,25_69,59.001
728,1970,estimates,male,5yearly,25_69,67.395
728,1970,estimates,female,5yearly,40plus,53.122
728,1970,estimates,male,5yearly,40plus,58.822
728,1970,estimates,female,5yearly,50plus,41.051
728,1970,estimates,male,5yearly,50plus,44.262
728,1970,estimates,female,5yearly,60plus,29.519
728,1970,estimates,male,5yearly,60plus,29.838
728,1970,estimates,female,5yearly,65plus,22.886
728,1970,estimates,male,5yearly,65plus,22.515
728,1970,estimates,female,5yearly,70plus,15.934
728,1970,estimates,male,5yearly,70plus,15.298
728,1970,estimates,female,5yearly,80plus,4.432
728,1970,estimates,male,5yearly,80plus,3.872
728,1970,estimates,female,5yearly,90plus,0.303
728,1970,estimates,male,5yearly,90plus,0.182
728,1975,estimates,female,5yearly,"Region, subregion, country or area *",South Sudan
728,1975,estimates,male,5yearly,"Region, subregion, country or area *",South Sudan
728,1975,estimates,female,5yearly,0_4,142.098
728,1975,estimates,male,5yearly,0_4,161.577
728,1975,estimates,female,5yearly,0_14,167.488
728,1975,estimates,male,5yearly,0_14,186.797
728,1975,estimates,female,5yearly,0_19,174.583
728,1975,estimates,male,5yearly,0_19,194.351
728,1975,estimates,female,5yearly,0_24,181.482
728,1975,estimates,male,5yearly,0_24,202.606
728,1975,estimates,female,5yearly,5_14,25.39
728,1975,estimates,male,5yearly,5_14,25.22
728,1975,estimates,female,5yearly,15plus,94.101
728,1975,estimates,male,5yearly,15plus,103.156
728,1975,estimates,female,5yearly,15_24,13.994
728,1975,estimates,male,5yearly,15_24,15.809
728,1975,estimates,female,5yearly,15_49,49.144
728,1975,estimates,male,5yearly,15_49,55.448
728,1975,estimates,female,5yearly,15_59,61.549
728,1975,estimates,male,5yearly,15_59,70.867
728,1975,estimates,female,5yearly,15_64,68.68
728,1975,estimates,male,5yearly,15_64,78.749
728,1975,estimates,female,5yearly,20plus,87.006
728,1975,estimates,male,5yearly,20plus,95.602
728,1975,estimates,female,5yearly,20_64,61.585
728,1975,estimates,male,5yearly,20_64,71.195
728,1975,estimates,female,5yearly,20_69,69.234
728,1975,estimates,male,5yearly,20_69,79.034
728,1975,estimates,female,5yearly,25plus,80.107
728,1975,estimates,male,5yearly,25plus,87.347
728,1975,estimates,female,5yearly,25_69,62.335
728,1975,estimates,male,5yearly,25_69,70.779
728,1975,estimates,female,5yearly,40plus,57.969
728,1975,estimates,male,5yearly,40plus,63.156
728,1975,estimates,female,5yearly,50plus,44.957
728,1975,estimates,male,5yearly,50plus,47.708
728,1975,estimates,female,5yearly,60plus,32.552
728,1975,estimates,male,5yearly,60plus,32.289
728,1975,estimates,female,5yearly,65plus,25.421
728,1975,estimates,male,5yearly,65plus,24.407
728,1975,estimates,female,5yearly,70plus,17.772
728,1975,estimates,male,5yearly,70plus,16.568
728,1975,estimates,female,5yearly,80plus,5.0
728,1975,estimates,male,5yearly,80plus,4.214
728,1975,estimates,female,5yearly,90plus,0.362
728,1975,estimates,male,5yearly,90plus,0.216
728,1980,estimates,female,5yearly,"Region, subregion, country or area *",South Sudan
728,1980,estimates,male,5yearly,"Region, subregion, country or area *",South Sudan
728,1980,estimates,female,5yearly,0_4,155.575
728,1980,estimates,male,5yearly,0_4,176.358
728,1980,estimates,female,5yearly,0_14,183.951
728,1980,estimates,male,5yearly,0_14,204.548
728,1980,estimates,female,5yearly,0_19,192.179
728,1980,estimates,male,5yearly,0_19,213.347
728,1980,estimates,female,5yearly,0_24,200.302
728,1980,estimates,male,5yearly,0_24,223.128
728,1980,estimates,female,5yearly,5_14,28.376
728,1980,estimates,male,5yearly,5_14,28.19
728,1980,estimates,female,5yearly,15plus,106.951
728,1980,estimates,male,5yearly,15plus,116.25
728,1980,estimates,female,5yearly,15_24,16.351
728,1980,estimates,male,5yearly,15_24,18.58
728,1980,estimates,female,5yearly,15_49,54.707
728,1980,estimates,male,5yearly,15_49,61.578
728,1980,estimates,female,5yearly,15_59,69.027
728,1980,estimates,male,5yearly,15_59,78.962
728,1980,estimates,female,5yearly,15_64,77.108
728,1980,estimates,male,5yearly,15_64,87.976
728,1980,estimates,female,5yearly,20plus,98.723
728,1980,estimates,male,5yearly,20plus,107.451
728,1980,estimates,female,5yearly,20_64,68.88
728,1980,estimates,male,5yearly,20_64,79.177
728,1980,estimates,female,5yearly,20_69,77.63
728,1980,estimates,male,5yearly,20_69,88.157
728,1980,estimates,female,5yearly,25plus,90.6
728,1980,estimates,male,5yearly,25plus,97.67
728,1980,estimates,female,5yearly,25_69,69.507
728,1980,estimates,male,5yearly,25_69,78.376
728,1980,estimates,female,5yearly,40plus,66.897
728,1980,estimates,male,5yearly,40plus,72.076
728,1980,estimates,female,5yearly,50plus,52.244
728,1980,estimates,male,5yearly,50plus,54.672
728,1980,estimates,female,5yearly,60plus,37.924
728,1980,estimates,male,5yearly,60plus,37.288
728,1980,estimates,female,5yearly,65plus,29.843
728,1980,estimates,male,5yearly,65plus,28.274
728,1980,estimates,female,5yearly,70plus,21.093
728,1980,estimates,male,5yearly,70plus,19.294
728,1980,estimates,female,5yearly,80plus,5.997
728,1980,estimates,male,5yearly,80plus,4.901
728,1980,estimates,female,5yearly,90plus,0.452
728,1980,estimates,male,5yearly,90plus,0.272
728,1985,estimates,female,5yearly,"Region, subregion, country or area *",South Sudan
728,1985,estimates,male,5yearly,"Region, subregion, country or area *",South Sudan
728,1985,estimates,female,5yearly,0_4,155.451
728,1985,estimates,male,5yearly,0_4,176.275
728,1985,estimates,female,5yearly,0_14,183.762
728,1985,estimates,male,5yearly,0_14,204.505
728,1985,estimates,female,5yearly,0_19,192.251
728,1985,estimates,male,5yearly,0_19,213.688
728,1985,estimates,female,5yearly,0_24,200.846
728,1985,estimates,male,5yearly,0_24,224.149
728,1985,estimates,female,5yearly,5_14,28.311
728,1985,estimates,male,5yearly,5_14,28.23
728,1985,estimates,female,5yearly,15plus,112.042
728,1985,estimates,male,5yearly,15plus,121.295
728,1985,estimates,female,5yearly,15_24,17.084
728,1985,estimates,male,5yearly,15_24,19.644
728,1985,estimates,female,5yearly,15_49,55.628
728,1985,estimates,male,5yearly,15_49,62.903
728,1985,estimates,female,5yearly,15_59,70.803
728,1985,estimates,male,5yearly,15_59,81.018
728,1985,estimates,female,5yearly,15_64,79.413
728,1985,estimates,male,5yearly,15_64,90.501
728,1985,estimates,female,5yearly,20plus,103.553
728,1985,estimates,male,5yearly,20plus,112.112
728,1985,estimates,female,5yearly,20_64,70.924
728,1985,estimates,male,5yearly,20_64,81.318
728,1985,estimates,female,5yearly,20_69,80.168
728,1985,estimates,male,5yearly,20_69,90.92
728,1985,estimates,female,5yearly,25plus,94.958
728,1985,estimates,male,5yearly,25plus,101.651
728,1985,estimates,female,5yearly,25_69,71.573
728,1985,estimates,male,5yearly,25_69,80.459
728,1985,estimates,female,5yearly,40plus,71.286
728,1985,estimates,male,5yearly,40plus,76.104
728,1985,estimates,female,5yearly,50plus,56.414
728,1985,estimates,male,5yearly,50plus,58.392
728,1985,estimates,female,5yearly,60plus,41.239
728,1985,estimates,male,5yearly,60plus,40.277
728,1985,estimates,female,5yearly,65plus,32.629
728,1985,estimates,male,5yearly,65plus,30.794
728,1985,estimates,female,5yearly,70plus,23.385
728,1985,estimates,male,5yearly,70plus,21.192
728,1985,estimates,female,5yearly,80plus,6.921
728,1985,estimates,male,5yearly,80plus,5.562
728,1985,estimates,female,5yearly,90plus,0.544
728,1985,estimates,male,5yearly,90plus,0.321
728,1990,estimates,female,5yearly,"Region, subregion, country or area *",South Sudan
728,1990,estimates,male,5yearly,"Region, subregion, country or area *",South Sudan
728,1990,estimates,female,5yearly,0_4,130.273
728,1990,estimates,male,5yearly,0_4,147.537
728,1990,estimates,female,5yearly,0_14,154.456
728,1990,estimates,male,5yearly,0_14,171.798
728,1990,estimates,female,5yearly,0_19,161.821
728,1990,estimates,male,5yearly,0_19,179.895
728,1990,estimates,female,5yearly,0_24,169.546
728,1990,estimates,male,5yearly,0_24,189.347
728,1990,estimates,female,5yearly,5_14,24.183
728,1990,estimates,male,5yearly,5_14,24.261
728,1990,estimates,female,5yearly,15plus,103.383
728,1990,estimates,male,5yearly,15plus,111.02
728,1990,estimates,female,5yearly,15_24,15.09
728,1990,estimates,male,5yearly,15_24,17.549
728,1990,estimates,female,5yearly,15_49,49.688
728,1990,estimates,male,5yearly,15_49,55.954
728,1990,estimates,female,5yearly,15_59,63.538
728,1990,estimates,male,5yearly,15_59,72.429
728,1990,estimates,female,5yearly,15_64,71.619
728,1990,estimates,male,5yearly,15_64,81.115
728,1990,estimates,female,5yearly,20plus,96.018
728,1990,estimates,male,5yearly,20plus,102.923
728,1990,estimates,female,5yearly,20_64,64.254
728,1990,estimates,male,5yearly,20_64,73.018
728,1990,estimates,female,5yearly,20_69,72.971
728,1990,estimates,male,5yearly,20_69,81.992
728,1990,estimates,female,5yearly,25plus,88.293
728,1990,estimates,male,5yearly,25plus,93.471
728,1990,estimates,female,5yearly,25_69,65.246
728,1990,estimates,male,5yearly,25_69,72.54
728,1990,estimates,female,5yearly,40plus,66.544
728,1990,estimates,male,5yearly,40plus,70.053
728,1990,estimates,female,5yearly,50plus,53.695
728,1990,estimates,male,5yearly,50plus,55.066
728,1990,estimates,female,5yearly,60plus,39.845
728,1990,estimates,male,5yearly,60plus,38.591
728,1990,estimates,female,5yearly,65plus,31.764
728,1990,estimates,male,5yearly,65plus,29.905
728,1990,estimates,female,5yearly,70plus,23.047
728,1990,estimates,male,5yearly,70plus,20.931
728,1990,estimates,female,5yearly,80plus,7.271
728,1990,estimates,male,5yearly,80plus,5.809
728,1990,estimates,female,5yearly,90plus,0.613
728,1990,estimates,male,5yearly,90plus,0.368
728,1995,estimates,female,5yearly,"Region, subregion, country or area *",South Sudan
728,1995,estimates,male,5yearly,"Region, subregion, country or area *",South Sudan
728,1995,estimates,female,5yearly,0_4,120.461
728,1995,estimates,male,5yearly,0_4,136.431
728,1995,estimates,female,5yearly,0_14,142.169
728,1995,estimates,male,5yearly,0_14,158.407
728,1995,estimates,female,5yearly,0_19,148.842
728,1995,estimates,male,5yearly,0_19,165.863
728,1995,estimates,female,5yearly,0_24,156.209
728,1995,estimates,male,5yearly,0_24,174.805
728,1995,estimates,female,5yearly,5_14,21.708
728,1995,estimates,male,5yearly,5_14,21.976
728,1995,estimates,female,5yearly,15plus,104.136
728,1995,estimates,male,5yearly,15plus,110.491
728,1995,estimates,female,5yearly,15_24,14.04
728,1995,estimates,male,5yearly,15_24,16.398
728,1995,estimates,female,5yearly,15_49,49.241
728,1995,estimates,male,5yearly,15_49,54.449
