country,year,variant,gender,freq,agebroad,totaldeaths
703,1950,estimates,female,5yearly,"Region, subregion, country or area *",Slovakia
703,1950,estimates,male,5yearly,"Region, subregion, country or area *",Slovakia
703,1950,estimates,female,5yearly,0_4,18.863
703,1950,estimates,male,5yearly,0_4,23.409
703,1950,estimates,female,5yearly,0_14,19.869
703,1950,estimates,male,5yearly,0_14,24.846
703,1950,estimates,female,5yearly,0_19,20.684
703,1950,estimates,male,5yearly,0_19,26.073
703,1950,estimates,female,5yearly,0_24,21.85
703,1950,estimates,male,5yearly,0_24,27.805
703,1950,estimates,female,5yearly,5_14,1.006
703,1950,estimates,male,5yearly,5_14,1.437
703,1950,estimates,female,5yearly,15plus,70.027
703,1950,estimates,male,5yearly,15plus,68.844
703,1950,estimates,female,5yearly,15_24,1.981
703,1950,estimates,male,5yearly,15_24,2.959
703,1950,estimates,female,5yearly,15_49,10.386
703,1950,estimates,male,5yearly,15_49,14.355
703,1950,estimates,female,5yearly,15_59,18.531
703,1950,estimates,male,5yearly,15_59,24.929
703,1950,estimates,female,5yearly,15_64,24.363
703,1950,estimates,male,5yearly,15_64,31.156
703,1950,estimates,female,5yearly,20plus,69.212
703,1950,estimates,male,5yearly,20plus,67.617
703,1950,estimates,female,5yearly,20_64,23.548
703,1950,estimates,male,5yearly,20_64,29.929
703,1950,estimates,female,5yearly,20_69,31.67
703,1950,estimates,male,5yearly,20_69,37.249
703,1950,estimates,female,5yearly,25plus,68.046
703,1950,estimates,male,5yearly,25plus,65.885
703,1950,estimates,female,5yearly,25_69,30.504
703,1950,estimates,male,5yearly,25_69,35.517
703,1950,estimates,female,5yearly,40plus,64.247
703,1950,estimates,male,5yearly,40plus,60.793
703,1950,estimates,female,5yearly,50plus,59.641
703,1950,estimates,male,5yearly,50plus,54.489
703,1950,estimates,female,5yearly,60plus,51.496
703,1950,estimates,male,5yearly,60plus,43.915
703,1950,estimates,female,5yearly,65plus,45.664
703,1950,estimates,male,5yearly,65plus,37.688
703,1950,estimates,female,5yearly,70plus,37.542
703,1950,estimates,male,5yearly,70plus,30.368
703,1950,estimates,female,5yearly,80plus,16.187
703,1950,estimates,male,5yearly,80plus,12.479
703,1950,estimates,female,5yearly,90plus,2.093
703,1950,estimates,male,5yearly,90plus,1.233
703,1955,estimates,female,5yearly,"Region, subregion, country or area *",Slovakia
703,1955,estimates,male,5yearly,"Region, subregion, country or area *",Slovakia
703,1955,estimates,female,5yearly,0_4,9.589
703,1955,estimates,male,5yearly,0_4,12.399
703,1955,estimates,female,5yearly,0_14,10.356
703,1955,estimates,male,5yearly,0_14,13.658
703,1955,estimates,female,5yearly,0_19,10.793
703,1955,estimates,male,5yearly,0_19,14.603
703,1955,estimates,female,5yearly,0_24,11.386
703,1955,estimates,male,5yearly,0_24,15.925
703,1955,estimates,female,5yearly,5_14,0.767
703,1955,estimates,male,5yearly,5_14,1.259
703,1955,estimates,female,5yearly,15plus,70.658
703,1955,estimates,male,5yearly,15plus,73.306
703,1955,estimates,female,5yearly,15_24,1.03
703,1955,estimates,male,5yearly,15_24,2.267
703,1955,estimates,female,5yearly,15_49,7.505
703,1955,estimates,male,5yearly,15_49,12.008
703,1955,estimates,female,5yearly,15_59,15.465
703,1955,estimates,male,5yearly,15_59,24.264
703,1955,estimates,female,5yearly,15_64,21.66
703,1955,estimates,male,5yearly,15_64,32.268
703,1955,estimates,female,5yearly,20plus,70.221
703,1955,estimates,male,5yearly,20plus,72.361
703,1955,estimates,female,5yearly,20_64,21.223
703,1955,estimates,male,5yearly,20_64,31.323
703,1955,estimates,female,5yearly,20_69,29.442
703,1955,estimates,male,5yearly,20_69,39.732
703,1955,estimates,female,5yearly,25plus,69.628
703,1955,estimates,male,5yearly,25plus,71.039
703,1955,estimates,female,5yearly,25_69,28.849
703,1955,estimates,male,5yearly,25_69,38.41
703,1955,estimates,female,5yearly,40plus,66.811
703,1955,estimates,male,5yearly,40plus,66.466
703,1955,estimates,female,5yearly,50plus,63.153
703,1955,estimates,male,5yearly,50plus,61.298
703,1955,estimates,female,5yearly,60plus,55.193
703,1955,estimates,male,5yearly,60plus,49.042
703,1955,estimates,female,5yearly,65plus,48.998
703,1955,estimates,male,5yearly,65plus,41.038
703,1955,estimates,female,5yearly,70plus,40.779
703,1955,estimates,male,5yearly,70plus,32.629
703,1955,estimates,female,5yearly,80plus,18.369
703,1955,estimates,male,5yearly,80plus,13.932
703,1955,estimates,female,5yearly,90plus,2.36
703,1955,estimates,male,5yearly,90plus,1.598
703,1960,estimates,female,5yearly,"Region, subregion, country or area *",Slovakia
703,1960,estimates,male,5yearly,"Region, subregion, country or area *",Slovakia
703,1960,estimates,female,5yearly,0_4,6.122
703,1960,estimates,male,5yearly,0_4,8.077
703,1960,estimates,female,5yearly,0_14,6.801
703,1960,estimates,male,5yearly,0_14,9.247
703,1960,estimates,female,5yearly,0_19,7.165
703,1960,estimates,male,5yearly,0_19,10.273
703,1960,estimates,female,5yearly,0_24,7.601
703,1960,estimates,male,5yearly,0_24,11.589
703,1960,estimates,female,5yearly,5_14,0.679
703,1960,estimates,male,5yearly,5_14,1.17
703,1960,estimates,female,5yearly,15plus,72.5
703,1960,estimates,male,5yearly,15plus,78.476
703,1960,estimates,female,5yearly,15_24,0.8
703,1960,estimates,male,5yearly,15_24,2.342
