region,year,variant,freq,age1yearinterval,lifeexpectancy
1500,1950,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1950,estimates,5yearly,0,34.755325834296
1500,1950,estimates,5yearly,1,42.0859165921861
1500,1950,estimates,5yearly,5,45.7603349533016
1500,1950,estimates,5yearly,10,43.6306895631923
1500,1950,estimates,5yearly,15,39.9181718448834
1500,1950,estimates,5yearly,20,36.4794307251045
1500,1950,estimates,5yearly,25,33.4141655375515
1500,1950,estimates,5yearly,30,30.4274124909497
1500,1950,estimates,5yearly,35,27.3602455262289
1500,1950,estimates,5yearly,40,24.2536168256859
1500,1950,estimates,5yearly,45,21.1012450117753
1500,1950,estimates,5yearly,50,17.9389830399434
1500,1950,estimates,5yearly,55,14.8626658827823
1500,1950,estimates,5yearly,60,11.9907770714143
1500,1950,estimates,5yearly,65,9.4284482222273
1500,1950,estimates,5yearly,70,7.22451801865168
1500,1950,estimates,5yearly,75,5.44853918953391
1500,1950,estimates,5yearly,80,4.09061377064626
1500,1950,estimates,5yearly,85,3.09356467763741
1500,1950,estimates,5yearly,90,2.38833968069576
1500,1950,estimates,5yearly,95,1.90533581413518
1500,1950,estimates,5yearly,100plus,1.58299717524905
1500,1955,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1955,estimates,5yearly,0,37.4432564230166
1500,1955,estimates,5yearly,1,44.44675478668
1500,1955,estimates,5yearly,5,47.6243271810392
1500,1955,estimates,5yearly,10,45.4853979709604
1500,1955,estimates,5yearly,15,41.6950063134339
1500,1955,estimates,5yearly,20,38.1397574871468
1500,1955,estimates,5yearly,25,34.8738732485548
1500,1955,estimates,5yearly,30,31.6597003313754
1500,1955,estimates,5yearly,35,28.4126496312791
1500,1955,estimates,5yearly,40,25.1631468329339
1500,1955,estimates,5yearly,45,21.8975822765505
1500,1955,estimates,5yearly,50,18.6282349336918
1500,1955,estimates,5yearly,55,15.442306685088
1500,1955,estimates,5yearly,60,12.472719058419
1500,1955,estimates,5yearly,65,9.82575018756942
1500,1955,estimates,5yearly,70,7.54343023709954
1500,1955,estimates,5yearly,75,5.69169151406125
1500,1955,estimates,5yearly,80,4.26785955051854
1500,1955,estimates,5yearly,85,3.21727211286224
1500,1955,estimates,5yearly,90,2.47130390003665
1500,1955,estimates,5yearly,95,1.95905549629838
1500,1955,estimates,5yearly,100plus,1.61673173874176
1500,1960,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1960,estimates,5yearly,0,39.5174892275497
1500,1960,estimates,5yearly,1,46.2565316684373
1500,1960,estimates,5yearly,5,49.1695234551209
1500,1960,estimates,5yearly,10,46.6978958574498
1500,1960,estimates,5yearly,15,42.8558675503291
1500,1960,estimates,5yearly,20,39.2204349934771
1500,1960,estimates,5yearly,25,35.8622345796445
1500,1960,estimates,5yearly,30,32.5505537486188
1500,1960,estimates,5yearly,35,29.2056416585343
1500,1960,estimates,5yearly,40,25.8633213308954
1500,1960,estimates,5yearly,45,22.5129201886834
1500,1960,estimates,5yearly,50,19.1704849645409
1500,1960,estimates,5yearly,55,15.9220272232943
1500,1960,estimates,5yearly,60,12.8936907256644
1500,1960,estimates,5yearly,65,10.187381041974
1500,1960,estimates,5yearly,70,7.84544605422154
1500,1960,estimates,5yearly,75,5.93304860778927
1500,1960,estimates,5yearly,80,4.45310562028481
1500,1960,estimates,5yearly,85,3.35404065149031
1500,1960,estimates,5yearly,90,2.56884705158239
1500,1960,estimates,5yearly,95,2.02668263905161
1500,1960,estimates,5yearly,100plus,1.66265472803374
1500,1965,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1965,estimates,5yearly,0,41.728528232873
1500,1965,estimates,5yearly,1,48.0943885788326
1500,1965,estimates,5yearly,5,50.593765293291
1500,1965,estimates,5yearly,10,48.0403490722273
1500,1965,estimates,5yearly,15,44.1153807649367
1500,1965,estimates,5yearly,20,40.4023857946635
1500,1965,estimates,5yearly,25,36.9370946088107
1500,1965,estimates,5yearly,30,33.5131367867246
1500,1965,estimates,5yearly,35,30.0593108099033
1500,1965,estimates,5yearly,40,26.6162418326173
1500,1965,estimates,5yearly,45,23.1780851679256
1500,1965,estimates,5yearly,50,19.7590457934485
1500,1965,estimates,5yearly,55,16.4427396220288
1500,1965,estimates,5yearly,60,13.3476127934982
1500,1965,estimates,5yearly,65,10.571675587197
1500,1965,estimates,5yearly,70,8.16181482003098
1500,1965,estimates,5yearly,75,6.18245870218304
1500,1965,estimates,5yearly,80,4.64152937186269
1500,1965,estimates,5yearly,85,3.49056142488196
1500,1965,estimates,5yearly,90,2.66400254377506
1500,1965,estimates,5yearly,95,2.09078481690068
1500,1965,estimates,5yearly,100plus,1.70460355446648
1500,1970,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1970,estimates,5yearly,0,43.9086086969316
1500,1970,estimates,5yearly,1,50.0177593581097
1500,1970,estimates,5yearly,5,52.1905605227805
1500,1970,estimates,5yearly,10,49.3647717946726
1500,1970,estimates,5yearly,15,45.3869747011104
1500,1970,estimates,5yearly,20,41.5860624765348
1500,1970,estimates,5yearly,25,38.0312042062273
1500,1970,estimates,5yearly,30,34.5025364309876
1500,1970,estimates,5yearly,35,30.9397987967694
1500,1970,estimates,5yearly,40,27.387916491121
1500,1970,estimates,5yearly,45,23.8538611013724
1500,1970,estimates,5yearly,50,20.3540552630601
1500,1970,estimates,5yearly,55,16.9616964079607
1500,1970,estimates,5yearly,60,13.7905535830644
1500,1970,estimates,5yearly,65,10.9386397765382
1500,1970,estimates,5yearly,70,8.45390278561246
1500,1970,estimates,5yearly,75,6.40370046614634
1500,1970,estimates,5yearly,80,4.80106782954071
1500,1970,estimates,5yearly,85,3.60010177445758
1500,1970,estimates,5yearly,90,2.73580490089698
1500,1970,estimates,5yearly,95,2.13592423775704
1500,1970,estimates,5yearly,100plus,1.73196914621167
1500,1975,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1975,estimates,5yearly,0,45.8098142480547
1500,1975,estimates,5yearly,1,51.7207694950015
1500,1975,estimates,5yearly,5,53.6291298955299
1500,1975,estimates,5yearly,10,50.6186842530877
1500,1975,estimates,5yearly,15,46.5749418259768
1500,1975,estimates,5yearly,20,42.6860672071622
1500,1975,estimates,5yearly,25,39.0307972428051
1500,1975,estimates,5yearly,30,35.4226784615198
1500,1975,estimates,5yearly,35,31.7720307033999
1500,1975,estimates,5yearly,40,28.1252845243169
1500,1975,estimates,5yearly,45,24.5001045811148
1500,1975,estimates,5yearly,50,20.9226661192657
1500,1975,estimates,5yearly,55,17.4582873244788
1500,1975,estimates,5yearly,60,14.2081403644086
1500,1975,estimates,5yearly,65,11.2785857969384
1500,1975,estimates,5yearly,70,8.72290744028338
1500,1975,estimates,5yearly,75,6.60568126907044
1500,1975,estimates,5yearly,80,4.9449032863633
1500,1975,estimates,5yearly,85,3.69715477610419
1500,1975,estimates,5yearly,90,2.79793891758872
1500,1975,estimates,5yearly,95,2.17378205805268
1500,1975,estimates,5yearly,100plus,1.75399637795028
1500,1980,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1980,estimates,5yearly,0,47.3722186471993
1500,1980,estimates,5yearly,1,53.0377787522198
1500,1980,estimates,5yearly,5,54.5894255523666
1500,1980,estimates,5yearly,10,51.5548086397726
1500,1980,estimates,5yearly,15,47.4519561593239
1500,1980,estimates,5yearly,20,43.5083671365069
1500,1980,estimates,5yearly,25,39.7731583978464
1500,1980,estimates,5yearly,30,36.0951301550709
1500,1980,estimates,5yearly,35,32.41083787769
1500,1980,estimates,5yearly,40,28.7230017661653
1500,1980,estimates,5yearly,45,25.0398323507856
1500,1980,estimates,5yearly,50,21.3946855133959
1500,1980,estimates,5yearly,55,17.8675096299575
1500,1980,estimates,5yearly,60,14.5549380585
1500,1980,estimates,5yearly,65,11.5542388767678
1500,1980,estimates,5yearly,70,8.93071378823004
1500,1980,estimates,5yearly,75,6.7524555537354
1500,1980,estimates,5yearly,80,5.04095825629233
1500,1980,estimates,5yearly,85,3.75464087886319
1500,1980,estimates,5yearly,90,2.82871732709538
1500,1980,estimates,5yearly,95,2.18778725594496
1500,1980,estimates,5yearly,100plus,1.75851400088392
1500,1985,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1985,estimates,5yearly,0,48.9607980913719
1500,1985,estimates,5yearly,1,54.3437030924647
1500,1985,estimates,5yearly,5,55.5091556444934
1500,1985,estimates,5yearly,10,52.3137222176774
1500,1985,estimates,5yearly,15,48.1636378808199
1500,1985,estimates,5yearly,20,44.1424899161361
1500,1985,estimates,5yearly,25,40.3471929467313
1500,1985,estimates,5yearly,30,36.6193626392396
1500,1985,estimates,5yearly,35,32.9129555767681
1500,1985,estimates,5yearly,40,29.244132454023
1500,1985,estimates,5yearly,45,25.5605618372498
1500,1985,estimates,5yearly,50,21.8805108898789
1500,1985,estimates,5yearly,55,18.3008482665172
1500,1985,estimates,5yearly,60,14.9305968036364
1500,1985,estimates,5yearly,65,11.8645911619813
1500,1985,estimates,5yearly,70,9.16975386122516
1500,1985,estimates,5yearly,75,6.92696294853712
1500,1985,estimates,5yearly,80,5.16026776960584
1500,1985,estimates,5yearly,85,3.83058335453329
1500,1985,estimates,5yearly,90,2.87344574480932
1500,1985,estimates,5yearly,95,2.21192477572451
1500,1985,estimates,5yearly,100plus,1.77017570975975
1500,1990,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1990,estimates,5yearly,0,49.2494393968123
1500,1990,estimates,5yearly,1,54.4095538563703
1500,1990,estimates,5yearly,5,55.2237115190224
1500,1990,estimates,5yearly,10,52.0171372190229
1500,1990,estimates,5yearly,15,47.8347270789141
1500,1990,estimates,5yearly,20,43.7792061839498
1500,1990,estimates,5yearly,25,39.9503156145781
1500,1990,estimates,5yearly,30,36.2783444966337
1500,1990,estimates,5yearly,35,32.6841992212143
1500,1990,estimates,5yearly,40,29.1712792520138
1500,1990,estimates,5yearly,45,25.6523373684536
1500,1990,estimates,5yearly,50,22.0696456324647
1500,1990,estimates,5yearly,55,18.5204416098244
1500,1990,estimates,5yearly,60,15.1379139462723
1500,1990,estimates,5yearly,65,12.0509560009503
1500,1990,estimates,5yearly,70,9.32266709637146
1500,1990,estimates,5yearly,75,7.04352302430051
1500,1990,estimates,5yearly,80,5.24440144046952
1500,1990,estimates,5yearly,85,3.88799723800107
1500,1990,estimates,5yearly,90,2.91053517680805
1500,1990,estimates,5yearly,95,2.2346920987923
1500,1990,estimates,5yearly,100plus,1.78352283747284
1500,1995,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,1995,estimates,5yearly,0,50.8518173706657
1500,1995,estimates,5yearly,1,55.33448095983
1500,1995,estimates,5yearly,5,55.375629369151
1500,1995,estimates,5yearly,10,51.8049809238562
1500,1995,estimates,5yearly,15,47.5161586765735
1500,1995,estimates,5yearly,20,43.3516158830932
1500,1995,estimates,5yearly,25,39.4419843900738
1500,1995,estimates,5yearly,30,35.760843819283
1500,1995,estimates,5yearly,35,32.2926759398162
1500,1995,estimates,5yearly,40,28.9349357456581
1500,1995,estimates,5yearly,45,25.5514548553616
1500,1995,estimates,5yearly,50,22.1094414782138
1500,1995,estimates,5yearly,55,18.6460264522014
1500,1995,estimates,5yearly,60,15.2951145112883
1500,1995,estimates,5yearly,65,12.2103857057611
1500,1995,estimates,5yearly,70,9.46080106764088
1500,1995,estimates,5yearly,75,7.15324446903687
1500,1995,estimates,5yearly,80,5.32759257671636
1500,1995,estimates,5yearly,85,3.94821529804216
1500,1995,estimates,5yearly,90,2.95231102527179
1500,1995,estimates,5yearly,95,2.26268414770867
1500,1995,estimates,5yearly,100plus,1.80184112531721
1500,2000,estimates,5yearly,"Region, subregion, country or area *",Low-income countries
1500,2000,estimates,5yearly,0,53.3462686025118
1500,2000,estimates,5yearly,1,57.1707345427195
1500,2000,estimates,5yearly,5,56.4286845088217
