country,variant,freq,year,infantmortalityper1000livebirth
68,estimates,5yearly,1950,172.807
68,estimates,5yearly,1955,165.251
68,estimates,5yearly,1960,156.427
68,estimates,5yearly,1965,146.361
68,estimates,5yearly,1970,135.143
68,estimates,5yearly,1975,123.177
68,estimates,5yearly,1980,110.72
68,estimates,5yearly,1985,97.792
68,estimates,5yearly,1990,84.896
68,estimates,5yearly,1995,72.555
68,estimates,5yearly,2000,61.191
68,estimates,5yearly,2005,51.005
68,estimates,5yearly,2010,42.938
68,medium_variant,5yearly,2015,34.928
68,medium_variant,5yearly,2020,28.647
68,medium_variant,5yearly,2025,23.692
68,medium_variant,5yearly,2030,20.242
68,medium_variant,5yearly,2035,17.425
68,medium_variant,5yearly,2040,15.102
68,medium_variant,5yearly,2045,13.117
68,medium_variant,5yearly,2050,11.768
68,medium_variant,5yearly,2055,10.579
68,medium_variant,5yearly,2060,9.509
68,medium_variant,5yearly,2065,8.622
68,medium_variant,5yearly,2070,7.907
68,medium_variant,5yearly,2075,7.276
68,medium_variant,5yearly,2080,6.716
68,medium_variant,5yearly,2085,6.211
68,medium_variant,5yearly,2090,5.766
68,medium_variant,5yearly,2095,5.346
