country,variant,freq,year,infantmortalityper1000livebirth
51,estimates,5yearly,1950,82.982
51,estimates,5yearly,1955,77.978
51,estimates,5yearly,1960,72.994
51,estimates,5yearly,1965,67.986
51,estimates,5yearly,1970,62.973
51,estimates,5yearly,1975,57.971
51,estimates,5yearly,1980,52.968
51,estimates,5yearly,1985,47.978
51,estimates,5yearly,1990,44.109
51,estimates,5yearly,1995,35.016
51,estimates,5yearly,2000,26.997
51,estimates,5yearly,2005,21.004
51,estimates,5yearly,2010,13.219
51,medium_variant,5yearly,2015,11.214
51,medium_variant,5yearly,2020,9.626
51,medium_variant,5yearly,2025,8.258
51,medium_variant,5yearly,2030,7.207
51,medium_variant,5yearly,2035,6.458
51,medium_variant,5yearly,2040,5.913
51,medium_variant,5yearly,2045,5.42
51,medium_variant,5yearly,2050,5.009
51,medium_variant,5yearly,2055,4.633
51,medium_variant,5yearly,2060,4.307
51,medium_variant,5yearly,2065,3.986
51,medium_variant,5yearly,2070,3.75
51,medium_variant,5yearly,2075,3.525
51,medium_variant,5yearly,2080,3.319
51,medium_variant,5yearly,2085,3.124
51,medium_variant,5yearly,2090,2.938
51,medium_variant,5yearly,2095,2.773
