country,variant,freq,year,infantmortalityper1000livebirth
50,estimates,5yearly,1950,220.394
50,estimates,5yearly,1955,188.983
50,estimates,5yearly,1960,165.707
50,estimates,5yearly,1965,152.249
50,estimates,5yearly,1970,183.187
50,estimates,5yearly,1975,139.576
50,estimates,5yearly,1980,125.807
50,estimates,5yearly,1985,108.802
50,estimates,5yearly,1990,90.288
50,estimates,5yearly,1995,72.557
50,estimates,5yearly,2000,55.997
50,estimates,5yearly,2005,43.3
50,estimates,5yearly,2010,33.276
50,medium_variant,5yearly,2015,26.527
50,medium_variant,5yearly,2020,21.52
50,medium_variant,5yearly,2025,17.656
50,medium_variant,5yearly,2030,15.012
50,medium_variant,5yearly,2035,12.861
50,medium_variant,5yearly,2040,11.222
50,medium_variant,5yearly,2045,9.805
50,medium_variant,5yearly,2050,8.577
50,medium_variant,5yearly,2055,7.532
50,medium_variant,5yearly,2060,6.612
50,medium_variant,5yearly,2065,5.833
50,medium_variant,5yearly,2070,5.189
50,medium_variant,5yearly,2075,4.657
50,medium_variant,5yearly,2080,4.206
50,medium_variant,5yearly,2085,3.841
50,medium_variant,5yearly,2090,3.521
50,medium_variant,5yearly,2095,3.212
