country,variant,freq,year,infantmortalityper1000livebirth
203,estimates,5yearly,1950,42.24
203,estimates,5yearly,1955,23.372
203,estimates,5yearly,1960,20.432
203,estimates,5yearly,1965,21.61
203,estimates,5yearly,1970,20.165
203,estimates,5yearly,1975,17.443
203,estimates,5yearly,1980,14.424
203,estimates,5yearly,1985,11.334
203,estimates,5yearly,1990,8.989
203,estimates,5yearly,1995,5.453
203,estimates,5yearly,2000,3.949
203,estimates,5yearly,2005,3.073
203,estimates,5yearly,2010,2.524
203,medium_variant,5yearly,2015,2.218
203,medium_variant,5yearly,2020,2.042
203,medium_variant,5yearly,2025,1.892
203,medium_variant,5yearly,2030,1.746
203,medium_variant,5yearly,2035,1.631
203,medium_variant,5yearly,2040,1.526
203,medium_variant,5yearly,2045,1.445
203,medium_variant,5yearly,2050,1.37
203,medium_variant,5yearly,2055,1.31
203,medium_variant,5yearly,2060,1.245
203,medium_variant,5yearly,2065,1.185
203,medium_variant,5yearly,2070,1.134
203,medium_variant,5yearly,2075,1.084
203,medium_variant,5yearly,2080,1.034
203,medium_variant,5yearly,2085,0.999
203,medium_variant,5yearly,2090,0.964
203,medium_variant,5yearly,2095,0.994
