country,variant,freq,year,infantmortalityper1000livebirth
540,estimates,5yearly,1950,116.66
540,estimates,5yearly,1955,96.339
540,estimates,5yearly,1960,79.493
540,estimates,5yearly,1965,65.539
540,estimates,5yearly,1970,53.922
540,estimates,5yearly,1975,44.134
540,estimates,5yearly,1980,35.952
540,estimates,5yearly,1985,29.298
540,estimates,5yearly,1990,24.289
540,estimates,5yearly,1995,20.438
540,estimates,5yearly,2000,17.419
540,estimates,5yearly,2005,15.066
540,estimates,5yearly,2010,13.019
540,medium_variant,5yearly,2015,11.514
540,medium_variant,5yearly,2020,10.283
540,medium_variant,5yearly,2025,9.214
540,medium_variant,5yearly,2030,8.287
540,medium_variant,5yearly,2035,7.538
540,medium_variant,5yearly,2040,6.844
540,medium_variant,5yearly,2045,6.231
540,medium_variant,5yearly,2050,5.689
540,medium_variant,5yearly,2055,5.223
540,medium_variant,5yearly,2060,4.812
540,medium_variant,5yearly,2065,4.457
540,medium_variant,5yearly,2070,4.128
540,medium_variant,5yearly,2075,3.818
540,medium_variant,5yearly,2080,3.549
540,medium_variant,5yearly,2085,3.284
540,medium_variant,5yearly,2090,3.044
540,medium_variant,5yearly,2095,2.814
