country,variant,freq,year,infantmortalityper1000livebirth
528,estimates,5yearly,1950,22.996
528,estimates,5yearly,1955,18.254
528,estimates,5yearly,1960,15.653
528,estimates,5yearly,1965,13.261
528,estimates,5yearly,1970,10.966
528,estimates,5yearly,1975,9.25
528,estimates,5yearly,1980,8.29
528,estimates,5yearly,1985,7.348
528,estimates,5yearly,1990,6.174
528,estimates,5yearly,1995,5.286
528,estimates,5yearly,2000,4.855
528,estimates,5yearly,2005,4.107
528,estimates,5yearly,2010,3.454
528,medium_variant,5yearly,2015,2.514
528,medium_variant,5yearly,2020,2.177
528,medium_variant,5yearly,2025,1.9
528,medium_variant,5yearly,2030,1.684
528,medium_variant,5yearly,2035,1.514
528,medium_variant,5yearly,2040,1.375
528,medium_variant,5yearly,2045,1.26
528,medium_variant,5yearly,2050,1.155
528,medium_variant,5yearly,2055,1.061
528,medium_variant,5yearly,2060,0.976
528,medium_variant,5yearly,2065,0.901
528,medium_variant,5yearly,2070,0.827
528,medium_variant,5yearly,2075,0.762
528,medium_variant,5yearly,2080,0.702
528,medium_variant,5yearly,2085,0.642
528,medium_variant,5yearly,2090,0.587
528,medium_variant,5yearly,2095,0.537
