country,variant,freq,year,infantmortalityper1000livebirth
807,estimates,5yearly,1950,136.311
807,estimates,5yearly,1955,112.562
807,estimates,5yearly,1960,94.809
807,estimates,5yearly,1965,82.037
807,estimates,5yearly,1970,68.718
807,estimates,5yearly,1975,62.247
807,estimates,5yearly,1980,51.532
807,estimates,5yearly,1985,40.04
807,estimates,5yearly,1990,26.545
807,estimates,5yearly,1995,18.436
807,estimates,5yearly,2000,12.946
807,estimates,5yearly,2005,10.752
807,estimates,5yearly,2010,9.023
807,medium_variant,5yearly,2015,8.052
807,medium_variant,5yearly,2020,6.783
807,medium_variant,5yearly,2025,5.745
807,medium_variant,5yearly,2030,5.148
807,medium_variant,5yearly,2035,4.641
807,medium_variant,5yearly,2040,4.209
807,medium_variant,5yearly,2045,3.828
807,medium_variant,5yearly,2050,3.507
807,medium_variant,5yearly,2055,3.231
807,medium_variant,5yearly,2060,2.975
807,medium_variant,5yearly,2065,2.749
807,medium_variant,5yearly,2070,2.584
807,medium_variant,5yearly,2075,2.433
807,medium_variant,5yearly,2080,2.293
807,medium_variant,5yearly,2085,2.172
807,medium_variant,5yearly,2090,2.052
807,medium_variant,5yearly,2095,2.042
