country,variant,freq,year,infantmortalityper1000livebirth
499,estimates,5yearly,1950,120.075
499,estimates,5yearly,1955,104.222
499,estimates,5yearly,1960,71.877
499,estimates,5yearly,1965,49.573
499,estimates,5yearly,1970,33.045
499,estimates,5yearly,1975,28.504
499,estimates,5yearly,1980,25.797
499,estimates,5yearly,1985,21.499
499,estimates,5yearly,1990,17.917
499,estimates,5yearly,1995,11.57
499,estimates,5yearly,2000,11.57
499,estimates,5yearly,2005,10.89
499,estimates,5yearly,2010,4.083
499,medium_variant,5yearly,2015,3.254
499,medium_variant,5yearly,2020,3.012
499,medium_variant,5yearly,2025,2.831
499,medium_variant,5yearly,2030,2.696
499,medium_variant,5yearly,2035,2.601
499,medium_variant,5yearly,2040,2.541
499,medium_variant,5yearly,2045,2.496
499,medium_variant,5yearly,2050,2.466
499,medium_variant,5yearly,2055,2.486
499,medium_variant,5yearly,2060,2.526
499,medium_variant,5yearly,2065,2.586
499,medium_variant,5yearly,2070,2.641
499,medium_variant,5yearly,2075,2.721
499,medium_variant,5yearly,2080,2.816
499,medium_variant,5yearly,2085,2.932
499,medium_variant,5yearly,2090,3.062
499,medium_variant,5yearly,2095,3.638
