country,variant,freq,year,infantmortalityper1000livebirth
32,estimates,5yearly,1950,65.896
32,estimates,5yearly,1955,60.354
32,estimates,5yearly,1960,59.739
32,estimates,5yearly,1965,57.387
32,estimates,5yearly,1970,48.103
32,estimates,5yearly,1975,39.068
32,estimates,5yearly,1980,32.191
32,estimates,5yearly,1985,27.128
32,estimates,5yearly,1990,24.353
32,estimates,5yearly,1995,21.847
32,estimates,5yearly,2000,15.039
32,estimates,5yearly,2005,14.606
32,estimates,5yearly,2010,13.689
32,medium_variant,5yearly,2015,11.871
32,medium_variant,5yearly,2020,10.26
32,medium_variant,5yearly,2025,8.836
32,medium_variant,5yearly,2030,7.868
32,medium_variant,5yearly,2035,7.112
32,medium_variant,5yearly,2040,6.442
32,medium_variant,5yearly,2045,5.877
32,medium_variant,5yearly,2050,5.362
32,medium_variant,5yearly,2055,4.927
32,medium_variant,5yearly,2060,4.542
32,medium_variant,5yearly,2065,4.182
32,medium_variant,5yearly,2070,3.908
32,medium_variant,5yearly,2075,3.639
32,medium_variant,5yearly,2080,3.404
32,medium_variant,5yearly,2085,3.16
32,medium_variant,5yearly,2090,2.965
32,medium_variant,5yearly,2095,2.77
