country,variant,freq,year,infantmortalityper1000livebirth
418,estimates,5yearly,1950,176.793
418,estimates,5yearly,1955,166.759
418,estimates,5yearly,1960,156.84
418,estimates,5yearly,1965,147.41
418,estimates,5yearly,1970,138.123
418,estimates,5yearly,1975,130.346
418,estimates,5yearly,1980,121.96
418,estimates,5yearly,1985,108.421
418,estimates,5yearly,1990,95.674
418,estimates,5yearly,1995,82.418
418,estimates,5yearly,2000,69.213
418,estimates,5yearly,2005,56.724
418,estimates,5yearly,2010,47.257
418,medium_variant,5yearly,2015,39.956
418,medium_variant,5yearly,2020,33.624
418,medium_variant,5yearly,2025,28.683
418,medium_variant,5yearly,2030,24.754
418,medium_variant,5yearly,2035,21.658
418,medium_variant,5yearly,2040,19.171
418,medium_variant,5yearly,2045,17.08
418,medium_variant,5yearly,2050,15.24
418,medium_variant,5yearly,2055,13.81
418,medium_variant,5yearly,2060,12.51
418,medium_variant,5yearly,2065,11.332
418,medium_variant,5yearly,2070,10.386
418,medium_variant,5yearly,2075,9.5
418,medium_variant,5yearly,2080,8.689
418,medium_variant,5yearly,2085,8.037
418,medium_variant,5yearly,2090,7.414
418,medium_variant,5yearly,2095,6.847
