country,variant,freq,year,infantmortalityper1000livebirth
780,estimates,5yearly,1950,82.578
780,estimates,5yearly,1955,66.541
780,estimates,5yearly,1960,50.711
780,estimates,5yearly,1965,48.431
780,estimates,5yearly,1970,43.43
780,estimates,5yearly,1975,37.614
780,estimates,5yearly,1980,31.729
780,estimates,5yearly,1985,29.081
780,estimates,5yearly,1990,28.17
780,estimates,5yearly,1995,28.791
780,estimates,5yearly,2000,28.93
780,estimates,5yearly,2005,26.568
780,estimates,5yearly,2010,24.754
780,medium_variant,5yearly,2015,22.723
780,medium_variant,5yearly,2020,20.342
780,medium_variant,5yearly,2025,18.293
780,medium_variant,5yearly,2030,16.469
780,medium_variant,5yearly,2035,14.855
780,medium_variant,5yearly,2040,13.402
780,medium_variant,5yearly,2045,12.169
780,medium_variant,5yearly,2050,11.052
780,medium_variant,5yearly,2055,10.11
780,medium_variant,5yearly,2060,9.233
780,medium_variant,5yearly,2065,8.622
780,medium_variant,5yearly,2070,8.076
780,medium_variant,5yearly,2075,7.564
780,medium_variant,5yearly,2080,7.123
780,medium_variant,5yearly,2085,6.688
780,medium_variant,5yearly,2090,6.272
780,medium_variant,5yearly,2095,5.906
