country,variant,freq,year,infantmortalityper1000livebirth
410,estimates,5yearly,1950,137.985
410,estimates,5yearly,1955,114.363
410,estimates,5yearly,1960,89.72
410,estimates,5yearly,1965,64.194
410,estimates,5yearly,1970,38.744
410,estimates,5yearly,1975,33.597
410,estimates,5yearly,1980,25.163
410,estimates,5yearly,1985,15.665
410,estimates,5yearly,1990,10.278
410,estimates,5yearly,1995,6.896
410,estimates,5yearly,2000,5.014
410,estimates,5yearly,2005,3.507
410,estimates,5yearly,2010,2.978
410,medium_variant,5yearly,2015,2.353
410,medium_variant,5yearly,2020,2.027
410,medium_variant,5yearly,2025,1.792
410,medium_variant,5yearly,2030,1.598
410,medium_variant,5yearly,2035,1.433
410,medium_variant,5yearly,2040,1.288
410,medium_variant,5yearly,2045,1.168
410,medium_variant,5yearly,2050,1.068
410,medium_variant,5yearly,2055,0.988
410,medium_variant,5yearly,2060,0.913
410,medium_variant,5yearly,2065,0.843
410,medium_variant,5yearly,2070,0.783
410,medium_variant,5yearly,2075,0.728
410,medium_variant,5yearly,2080,0.678
410,medium_variant,5yearly,2085,0.633
410,medium_variant,5yearly,2090,0.598
410,medium_variant,5yearly,2095,0.558
410,estimates,5yearly,Regi,Republic of Korea
410,medium_variant,5yearly,Regi,Republic of Korea
