country,variant,freq,year,infantmortalityper1000livebirth
554,estimates,5yearly,1950,26.553
554,estimates,5yearly,1955,23.899
554,estimates,5yearly,1960,20.635
554,estimates,5yearly,1965,17.864
554,estimates,5yearly,1970,15.988
554,estimates,5yearly,1975,13.605
554,estimates,5yearly,1980,11.831
554,estimates,5yearly,1985,10.486
554,estimates,5yearly,1990,7.364
554,estimates,5yearly,1995,6.199
554,estimates,5yearly,2000,5.396
554,estimates,5yearly,2005,4.956
554,estimates,5yearly,2010,4.363
554,medium_variant,5yearly,2015,3.824
554,medium_variant,5yearly,2020,3.337
554,medium_variant,5yearly,2025,2.899
554,medium_variant,5yearly,2030,2.537
554,medium_variant,5yearly,2035,2.257
554,medium_variant,5yearly,2040,2.017
554,medium_variant,5yearly,2045,1.812
554,medium_variant,5yearly,2050,1.617
554,medium_variant,5yearly,2055,1.448
554,medium_variant,5yearly,2060,1.293
554,medium_variant,5yearly,2065,1.143
554,medium_variant,5yearly,2070,1.013
554,medium_variant,5yearly,2075,0.893
554,medium_variant,5yearly,2080,0.783
554,medium_variant,5yearly,2085,0.673
554,medium_variant,5yearly,2090,0.583
554,medium_variant,5yearly,2095,0.498
