country,variant,freq,year,infantmortalityper1000livebirth
178,estimates,5yearly,1950,142.056
178,estimates,5yearly,1955,122.721
178,estimates,5yearly,1960,106.944
178,estimates,5yearly,1965,96.599
178,estimates,5yearly,1970,89.947
178,estimates,5yearly,1975,84.023
178,estimates,5yearly,1980,78.903
178,estimates,5yearly,1985,76.993
178,estimates,5yearly,1990,79.019
178,estimates,5yearly,1995,84.566
178,estimates,5yearly,2000,81.118
178,estimates,5yearly,2005,60.952
178,estimates,5yearly,2010,46.517
178,medium_variant,5yearly,2015,38.972
178,medium_variant,5yearly,2020,34.757
178,medium_variant,5yearly,2025,31.337
178,medium_variant,5yearly,2030,28.207
178,medium_variant,5yearly,2035,25.495
178,medium_variant,5yearly,2040,23.542
178,medium_variant,5yearly,2045,21.902
178,medium_variant,5yearly,2050,20.137
178,medium_variant,5yearly,2055,18.381
178,medium_variant,5yearly,2060,16.791
178,medium_variant,5yearly,2065,15.443
178,medium_variant,5yearly,2070,14.523
178,medium_variant,5yearly,2075,13.732
178,medium_variant,5yearly,2080,12.996
178,medium_variant,5yearly,2085,12.285
178,medium_variant,5yearly,2090,11.614
178,medium_variant,5yearly,2095,10.968
