country,variant,freq,year,infantmortalityper1000livebirth
558,estimates,5yearly,1950,172.325
558,estimates,5yearly,1955,150.698
558,estimates,5yearly,1960,131.324
558,estimates,5yearly,1965,113.775
558,estimates,5yearly,1970,97.872
558,estimates,5yearly,1975,90.144
558,estimates,5yearly,1980,79.802
558,estimates,5yearly,1985,64.995
558,estimates,5yearly,1990,47.994
558,estimates,5yearly,1995,33.578
558,estimates,5yearly,2000,26.437
558,estimates,5yearly,2005,24.01
558,estimates,5yearly,2010,19.956
558,medium_variant,5yearly,2015,16.629
558,medium_variant,5yearly,2020,13.496
558,medium_variant,5yearly,2025,11.546
558,medium_variant,5yearly,2030,9.999
558,medium_variant,5yearly,2035,8.692
558,medium_variant,5yearly,2040,7.581
558,medium_variant,5yearly,2045,6.805
558,medium_variant,5yearly,2050,6.15
558,medium_variant,5yearly,2055,5.61
558,medium_variant,5yearly,2060,5.124
558,medium_variant,5yearly,2065,4.709
558,medium_variant,5yearly,2070,4.308
558,medium_variant,5yearly,2075,3.968
558,medium_variant,5yearly,2080,3.642
558,medium_variant,5yearly,2085,3.388
558,medium_variant,5yearly,2090,3.117
558,medium_variant,5yearly,2095,2.861
