country,variant,freq,year,infantmortalityper1000livebirth
756,estimates,5yearly,1950,29.017
756,estimates,5yearly,1955,23.529
756,estimates,5yearly,1960,20.902
756,estimates,5yearly,1965,16.823
756,estimates,5yearly,1970,13.673
756,estimates,5yearly,1975,9.7
756,estimates,5yearly,1980,7.8
756,estimates,5yearly,1985,7.021
756,estimates,5yearly,1990,6.067
756,estimates,5yearly,1995,4.769
756,estimates,5yearly,2000,4.556
756,estimates,5yearly,2005,4.214
756,estimates,5yearly,2010,3.892
756,medium_variant,5yearly,2015,3.369
756,medium_variant,5yearly,2020,2.978
756,medium_variant,5yearly,2025,2.664
756,medium_variant,5yearly,2030,2.399
756,medium_variant,5yearly,2035,2.159
756,medium_variant,5yearly,2040,1.939
756,medium_variant,5yearly,2045,1.739
756,medium_variant,5yearly,2050,1.56
756,medium_variant,5yearly,2055,1.405
756,medium_variant,5yearly,2060,1.255
756,medium_variant,5yearly,2065,1.115
756,medium_variant,5yearly,2070,0.985
756,medium_variant,5yearly,2075,0.875
756,medium_variant,5yearly,2080,0.77
756,medium_variant,5yearly,2085,0.67
756,medium_variant,5yearly,2090,0.579
756,medium_variant,5yearly,2095,0.499
