country,variant,freq,year,infantmortalityper1000livebirth
64,estimates,5yearly,1950,246.276
64,estimates,5yearly,1955,225.575
64,estimates,5yearly,1960,202.144
64,estimates,5yearly,1965,176.051
64,estimates,5yearly,1970,151.185
64,estimates,5yearly,1975,131.032
64,estimates,5yearly,1980,109.889
64,estimates,5yearly,1985,92.017
64,estimates,5yearly,1990,75.619
64,estimates,5yearly,1995,61.73
64,estimates,5yearly,2000,51.922
64,estimates,5yearly,2005,39.509
64,estimates,5yearly,2010,30.462
64,medium_variant,5yearly,2015,24.122
64,medium_variant,5yearly,2020,19.737
64,medium_variant,5yearly,2025,16.535
64,medium_variant,5yearly,2030,14.114
64,medium_variant,5yearly,2035,12.091
64,medium_variant,5yearly,2040,10.697
64,medium_variant,5yearly,2045,9.512
64,medium_variant,5yearly,2050,8.455
64,medium_variant,5yearly,2055,7.626
64,medium_variant,5yearly,2060,6.862
64,medium_variant,5yearly,2065,6.173
64,medium_variant,5yearly,2070,5.569
64,medium_variant,5yearly,2075,5.011
64,medium_variant,5yearly,2080,4.508
64,medium_variant,5yearly,2085,4.05
64,medium_variant,5yearly,2090,3.653
64,medium_variant,5yearly,2095,3.306
64,estimates,5yearly,Regi,Bhutan
64,medium_variant,5yearly,Regi,Bhutan
