country,variant,freq,year,infantmortalityper1000livebirth
638,estimates,5yearly,1950,141.852
638,estimates,5yearly,1955,109.484
638,estimates,5yearly,1960,82.073
638,estimates,5yearly,1965,61.281
638,estimates,5yearly,1970,45.703
638,estimates,5yearly,1975,34.025
638,estimates,5yearly,1980,25.291
638,estimates,5yearly,1985,18.771
638,estimates,5yearly,1990,13.908
638,estimates,5yearly,1995,10.297
638,estimates,5yearly,2000,7.623
638,estimates,5yearly,2005,5.635
638,estimates,5yearly,2010,4.196
638,medium_variant,5yearly,2015,3.6
638,medium_variant,5yearly,2020,3.184
638,medium_variant,5yearly,2025,2.874
638,medium_variant,5yearly,2030,2.614
638,medium_variant,5yearly,2035,2.378
638,medium_variant,5yearly,2040,2.178
638,medium_variant,5yearly,2045,2.003
638,medium_variant,5yearly,2050,1.837
638,medium_variant,5yearly,2055,1.697
638,medium_variant,5yearly,2060,1.582
638,medium_variant,5yearly,2065,1.477
638,medium_variant,5yearly,2070,1.377
638,medium_variant,5yearly,2075,1.287
638,medium_variant,5yearly,2080,1.202
638,medium_variant,5yearly,2085,1.121
638,medium_variant,5yearly,2090,1.046
638,medium_variant,5yearly,2095,0.971
