country,variant,freq,year,infantmortalityper1000livebirth
690,estimates,5yearly,1950,85.05
690,estimates,5yearly,1955,77.419
690,estimates,5yearly,1960,72.323
690,estimates,5yearly,1965,64.238
690,estimates,5yearly,1970,43.315
690,estimates,5yearly,1975,28.122
690,estimates,5yearly,1980,18.359
690,estimates,5yearly,1985,12.366
690,estimates,5yearly,1990,11.514
690,estimates,5yearly,1995,11.045
690,estimates,5yearly,2000,10.576
690,estimates,5yearly,2005,10.173
690,estimates,5yearly,2010,10.173
690,medium_variant,5yearly,2015,8.039
690,medium_variant,5yearly,2020,7.007
690,medium_variant,5yearly,2025,6.198
690,medium_variant,5yearly,2030,5.484
690,medium_variant,5yearly,2035,4.862
690,medium_variant,5yearly,2040,4.3
690,medium_variant,5yearly,2045,3.989
690,medium_variant,5yearly,2050,3.718
690,medium_variant,5yearly,2055,3.483
690,medium_variant,5yearly,2060,3.262
690,medium_variant,5yearly,2065,3.072
690,medium_variant,5yearly,2070,2.916
690,medium_variant,5yearly,2075,2.761
690,medium_variant,5yearly,2080,2.636
690,medium_variant,5yearly,2085,2.51
690,medium_variant,5yearly,2090,2.39
690,medium_variant,5yearly,2095,2.29
