country,variant,freq,year,infantmortalityper1000livebirth
156,estimates,5yearly,1950,128.889
156,estimates,5yearly,1955,131.049
156,estimates,5yearly,1960,135.038
156,estimates,5yearly,1965,93.829
156,estimates,5yearly,1970,71.997
156,estimates,5yearly,1975,54.978
156,estimates,5yearly,1980,44.665
156,estimates,5yearly,1985,42.282
156,estimates,5yearly,1990,40.455
156,estimates,5yearly,1995,34.251
156,estimates,5yearly,2000,25.321
156,estimates,5yearly,2005,16.735
156,estimates,5yearly,2010,11.649
156,medium_variant,5yearly,2015,10.036
156,medium_variant,5yearly,2020,8.709
156,medium_variant,5yearly,2025,7.562
156,medium_variant,5yearly,2030,6.686
156,medium_variant,5yearly,2035,5.928
156,medium_variant,5yearly,2040,5.241
156,medium_variant,5yearly,2045,4.726
156,medium_variant,5yearly,2050,4.343
156,medium_variant,5yearly,2055,3.991
156,medium_variant,5yearly,2060,3.685
156,medium_variant,5yearly,2065,3.41
156,medium_variant,5yearly,2070,3.194
156,medium_variant,5yearly,2075,2.994
156,medium_variant,5yearly,2080,2.808
156,medium_variant,5yearly,2085,2.643
156,medium_variant,5yearly,2090,2.488
156,medium_variant,5yearly,2095,2.342
156,estimates,5yearly,Regi,China
156,medium_variant,5yearly,Regi,China
