country,variant,freq,year,infantmortalityper1000livebirth
826,estimates,5yearly,1950,28.199
826,estimates,5yearly,1955,24.008
826,estimates,5yearly,1960,21.88
826,estimates,5yearly,1965,18.851
826,estimates,5yearly,1970,16.979
826,estimates,5yearly,1975,13.792
826,estimates,5yearly,1980,10.537
826,estimates,5yearly,1985,8.981
826,estimates,5yearly,1990,6.686
826,estimates,5yearly,1995,5.831
826,estimates,5yearly,2000,5.293
826,estimates,5yearly,2005,4.827
826,estimates,5yearly,2010,4.072
826,medium_variant,5yearly,2015,3.494
826,medium_variant,5yearly,2020,3.026
826,medium_variant,5yearly,2025,2.623
826,medium_variant,5yearly,2030,2.287
826,medium_variant,5yearly,2035,2.026
826,medium_variant,5yearly,2040,1.816
826,medium_variant,5yearly,2045,1.646
826,medium_variant,5yearly,2050,1.487
826,medium_variant,5yearly,2055,1.352
826,medium_variant,5yearly,2060,1.227
826,medium_variant,5yearly,2065,1.112
826,medium_variant,5yearly,2070,1.007
826,medium_variant,5yearly,2075,0.917
826,medium_variant,5yearly,2080,0.827
826,medium_variant,5yearly,2085,0.747
826,medium_variant,5yearly,2090,0.667
826,medium_variant,5yearly,2095,0.602
826,estimates,5yearly,Regi,United Kingdom
826,medium_variant,5yearly,Regi,United Kingdom
