country,variant,freq,year,infantmortalityper1000livebirth
28,estimates,5yearly,1950,92.982
28,estimates,5yearly,1955,75.571
28,estimates,5yearly,1960,61.514
28,estimates,5yearly,1965,50.171
28,estimates,5yearly,1970,40.94
28,estimates,5yearly,1975,33.418
28,estimates,5yearly,1980,27.3
28,estimates,5yearly,1985,22.308
28,estimates,5yearly,1990,18.24
28,estimates,5yearly,1995,14.917
28,estimates,5yearly,2000,12.21
28,estimates,5yearly,2005,10.014
28,estimates,5yearly,2010,9.106
28,medium_variant,5yearly,2015,7.753
28,medium_variant,5yearly,2020,6.696
28,medium_variant,5yearly,2025,6.036
28,medium_variant,5yearly,2030,5.432
28,medium_variant,5yearly,2035,4.862
28,medium_variant,5yearly,2040,4.348
28,medium_variant,5yearly,2045,3.89
28,medium_variant,5yearly,2050,3.507
28,medium_variant,5yearly,2055,3.169
28,medium_variant,5yearly,2060,2.862
28,medium_variant,5yearly,2065,2.62
28,medium_variant,5yearly,2070,2.414
28,medium_variant,5yearly,2075,2.253
28,medium_variant,5yearly,2080,2.107
28,medium_variant,5yearly,2085,1.992
28,medium_variant,5yearly,2090,1.887
28,medium_variant,5yearly,2095,1.786
