country,variant,freq,year,infantmortalityper1000livebirth
417,estimates,5yearly,1950,140.001
417,estimates,5yearly,1955,130.002
417,estimates,5yearly,1960,119.993
417,estimates,5yearly,1965,109.993
417,estimates,5yearly,1970,99.991
417,estimates,5yearly,1975,89.997
417,estimates,5yearly,1980,79.999
417,estimates,5yearly,1985,70.003
417,estimates,5yearly,1990,59.867
417,estimates,5yearly,1995,48.291
417,estimates,5yearly,2000,37.787
417,estimates,5yearly,2005,30.257
417,estimates,5yearly,2010,19.553
417,medium_variant,5yearly,2015,16.662
417,medium_variant,5yearly,2020,14.401
417,medium_variant,5yearly,2025,12.426
417,medium_variant,5yearly,2030,10.817
417,medium_variant,5yearly,2035,9.494
417,medium_variant,5yearly,2040,8.396
417,medium_variant,5yearly,2045,7.404
417,medium_variant,5yearly,2050,6.797
417,medium_variant,5yearly,2055,6.256
417,medium_variant,5yearly,2060,5.79
417,medium_variant,5yearly,2065,5.349
417,medium_variant,5yearly,2070,4.973
417,medium_variant,5yearly,2075,4.617
417,medium_variant,5yearly,2080,4.301
417,medium_variant,5yearly,2085,4.025
417,medium_variant,5yearly,2090,3.78
417,medium_variant,5yearly,2095,3.574
417,estimates,5yearly,Regi,Kyrgyzstan
417,medium_variant,5yearly,Regi,Kyrgyzstan
