country,variant,freq,year,infantmortalityper1000livebirth
422,estimates,5yearly,1950,68.415
422,estimates,5yearly,1955,59.713
422,estimates,5yearly,1960,52.934
422,estimates,5yearly,1965,47.237
422,estimates,5yearly,1970,41.717
422,estimates,5yearly,1975,38.038
422,estimates,5yearly,1980,34.955
422,estimates,5yearly,1985,30.418
422,estimates,5yearly,1990,25.13
422,estimates,5yearly,1995,18.842
422,estimates,5yearly,2000,13.805
422,estimates,5yearly,2005,10.597
422,estimates,5yearly,2010,9.195
422,medium_variant,5yearly,2015,8.367
422,medium_variant,5yearly,2020,7.635
422,medium_variant,5yearly,2025,6.953
422,medium_variant,5yearly,2030,6.327
422,medium_variant,5yearly,2035,5.76
422,medium_variant,5yearly,2040,5.239
422,medium_variant,5yearly,2045,4.794
422,medium_variant,5yearly,2050,4.414
422,medium_variant,5yearly,2055,4.075
422,medium_variant,5yearly,2060,3.761
422,medium_variant,5yearly,2065,3.467
422,medium_variant,5yearly,2070,3.208
422,medium_variant,5yearly,2075,2.949
422,medium_variant,5yearly,2080,2.714
422,medium_variant,5yearly,2085,2.495
422,medium_variant,5yearly,2090,2.29
422,medium_variant,5yearly,2095,2.096
